,datestring,average_exhaustion,average_sA,average_percent_extracted_per_point,pB,predicted,error
2796,20110812,40.18599162149898,0.20261127690499264,0.4098360655737694,1.057,1.246901487277032,0.18990148727703215
2797,20110813,41.101300549263705,0.20792033793797976,0.38167938931297496,1.144,1.2564678824095648,0.11246788240956485
2798,20110814,45.77677176481797,0.21818526522658946,0.4219409282700416,1.025,1.336125337737137,0.311125337737137
2799,20110815,39.43865009581992,0.2107932749018248,0.4854368932038818,1.149,1.2177676104370043,0.0687676104370043
2800,20110816,44.67587609542974,0.2055401073676225,0.3816793893129761,1.0,1.3348928242978408,0.33489282429784084
2801,20110817,41.86485675747552,0.20767218709267413,0.4032258064516139,1.003,1.2729434721571016,0.2699434721571017
2802,20110818,42.84468737730155,0.21138922036198854,0.4081632653061209,1.087,1.2868874394347862,0.19988743943478626
2803,20110822,42.516356160160605,0.20809013564465684,0.432900432900434,1.094,1.285998977993315,0.1919989779933149
2804,20110823,43.68945187625224,0.20331169567792226,0.4566210045662114,1.055,1.318876454574112,0.26387645457411213
2805,20110824,49.03048316868549,0.19257409235000006,1.7241379310344835,1.027,1.4588762217194242,0.4318762217194243
2806,20110827,20.894970377334875,0.1962370228098977,1.5625000000000004,1.125,0.8664668161980014,-0.25853318380199863
2807,20110829,40.71600766924495,0.2098616219088227,0.4291845493562254,1.04,1.2454744319346958,0.20547443193469572
2808,20110830,43.44822012916359,0.2064401656297982,0.3802281368821285,1.08,1.3078031145860045,0.22780311458600444
2809,20110831,42.372687209829,0.19811821086675405,0.3968253968253968,1.117,1.3000484974490036,0.18304849744900364
2810,20110901,45.838848984108964,0.2037022008233784,0.40485829959514136,1.077,1.3624453324604868,0.28544533246048687
2811,20110905,41.2424394757356,0.21112037838305875,0.534759358288768,0.977,1.255088691642351,0.27808869164235095
2812,20110906,44.47078873220356,0.2102919948028508,0.5000000000000004,1.047,1.3233377895649374,0.2763377895649375
2813,20110907,44.289908992731625,0.20121147867840844,0.4784688995215319,1.054,1.3351834948078696,0.2811834948078695
2814,20110908,43.56047106439766,0.20754152231430986,0.4115226337448543,1.083,1.3084772699456353,0.22547726994563533
2815,20110909,42.45534650035727,0.20618200756019392,0.5263157894736851,1.061,1.2888091006038818,0.22780910060388182
2816,20110910,40.986655990858026,0.21115652955522496,0.4484304932735416,0.981,1.2490058288701198,0.2680058288701198
2817,20110911,44.92452335251701,0.20936951227176231,0.39370078740157466,1.036,1.3335035035418437,0.29750350354184363
2818,20110912,43.64549216355654,0.212189547838762,0.3921568627450981,1.137,1.3020087234739395,0.16500872347393947
2819,20110913,40.70455785476524,0.20733100143603797,0.41493775933609855,1.061,1.2495180684962832,0.18851806849628328
2820,20110914,43.88295310511407,0.20528751084151847,0.4149377593360989,1.051,1.3191242081723549,0.26812420817235494
2821,20110919,37.07901743415221,0.21105945623816064,0.5847953216374263,1.055,1.1690765664338802,0.11407656643388031
2822,20110920,41.5540216819363,0.203245588114616,0.3846153846153841,1.208,1.274024453873301,0.06602445387330103
2823,20110921,42.3864534026627,0.2086537506657648,0.37313432835820703,1.163,1.28183226526842,0.11883226526841995
2824,20110922,43.72911898165957,0.2104999772973548,0.4405286343612325,1.251,1.307077487994079,0.05607748799407908
2825,20110923,39.97475917524443,0.21220409142922853,0.4405286343612328,0.964,1.2260911675607948,0.26209116756079487
2826,20110924,39.549248727258636,0.2060990212568778,0.4201680672268911,0.904,1.2276915478121841,0.3236915478121841
2827,20110925,41.391772737602395,0.210987171436457,0.4065040650406492,1.035,1.2573774554164427,0.22237745541644283
2828,20110926,43.445707299650756,0.21312732855322047,0.3584229390681021,0.899,1.2959518061331714,0.3969518061331714
2829,20110927,42.37624121988016,0.20562888588848088,0.4081632653061242,1.011,1.2871625060188898,0.2761625060188899
2830,20110928,40.234069604957256,0.21373581545972226,0.3816793893129768,0.945,1.2283383256888942,0.2833383256888943
2831,20110929,37.64137802844189,0.20811175774352592,0.485436893203885,1.0490000000000002,1.18507591362604,0.13607591362603988
2832,20111004,42.962625009132786,0.2049914086263976,0.43668122270742427,1.038,1.3006894732224845,0.2626894732224845
2833,20111005,42.59614395252667,0.2071809966416645,0.4291845493562234,1.074,1.289206789442178,0.21520678944217786
2834,20111006,40.61093606861695,0.21172292681265314,0.40160642570280985,1.088,1.239831169404198,0.15183116940419783
2835,20111007,43.376831966835525,0.2085167208974404,0.41666666666666535,1.0659999999999998,1.3030080217793014,0.23700802177930158
2836,20111008,42.66260583332445,0.20835440922752704,0.4784688995215329,1.131,1.288950866000687,0.15795086600068697
2837,20111009,43.06927489018942,0.20970765870881206,0.4016064257028098,1.037,1.2944237166030765,0.2574237166030766
2838,20111010,44.8369382498181,0.21072386982870311,0.3937007874015765,1.074,1.3293296144937372,0.25532961449373714
2839,20111011,44.30326198620781,0.20718893534061394,0.4166666666666661,1.007,1.324568996719079,0.3175689967190791
2840,20111012,41.70428939325321,0.21106245993628714,0.4405286343612334,1.07,1.2640190372268956,0.1940190372268955
2841,20111013,44.16956074017946,0.21146661339138476,0.5128205128205109,1.065,1.3151408155410125,0.25014081554101253
2842,20111018,44.795945413987724,0.2077999702799836,0.4484304932735437,1.078,1.3340054050291215,0.2560054050291214
2843,20111019,40.98445838057439,0.2095970433990717,0.4385964912280709,1.0659999999999998,1.2515900715902024,0.18559007159020258
2844,20111020,47.08349161752047,0.21088178143498426,0.5882352941176454,1.067,1.3773310161945587,0.3103310161945587
2845,20111021,44.0044485047444,0.2041604950579064,0.5952380952380965,1.008,1.3250785518394401,0.3170785518394401
2846,20111022,44.13953736800885,0.2114296396645983,0.3623188405797115,1.129,1.3133533941917586,0.18435339419175856
2847,20111023,45.185648045344045,0.2120675080543341,0.3649635036496365,1.068,1.3340072125036717,0.26600721250367165
2848,20111024,45.68183741848031,0.20744623226002898,0.3891050583657581,1.091,1.3525472160164789,0.2615472160164789
2849,20111027,53.37311677399581,0.2039051026461477,0.7194244604316541,1.08,1.5212394368042335,0.4412394368042334
2850,20111101,42.75298088329182,0.21600734877381908,0.3703703703703701,1.12,1.276647695487528,0.156647695487528
2851,20111102,39.57709443188104,0.21211755455719347,0.4166666666666669,1.122,1.2177824479281858,0.09578244792818569
2852,20111103,39.78948207543767,0.2128022844294698,0.4830917874396127,1.192,1.2215482986813884,0.02954829868138842
2853,20111104,37.56421459401207,0.2102360462220393,0.4424778761061957,1.171,1.1794301590205714,0.008430159020571315
2854,20111105,39.2734884939035,0.20628482380977275,0.37735849056603904,0.988,1.2212884572663367,0.23328845726633674
2855,20111106,39.82817673400035,0.20574575413622545,0.3717472118959119,1.12,1.2337072874261839,0.11370728742618375
2856,20111107,41.418521448459366,0.20415928126169414,0.3952569169960478,0.965,1.2697073822116867,0.3047073822116867
2857,20111108,40.35750294518349,0.20592097311174784,0.3968253968253975,1.091,1.2446080627864045,0.1536080627864045
2858,20111109,42.600706618299924,0.21215237827216546,0.4132231404958677,1.08,1.2805319488543767,0.20053194885437664
2859,20111110,36.5453153380149,0.21023333139201555,0.5050505050505057,1.104,1.1587700761874993,0.054770076187499184
2860,20111115,33.05149465286628,0.21351845866043634,0.6024096385542178,1.005,1.0812450611025366,0.0762450611025367
2861,20111116,47.05741814876266,0.2078689736420258,0.4219409282700428,1.127,1.3806683741590455,0.25366837415904553
2862,20111117,42.61184196230445,0.19427126668393715,0.4310344827586216,1.029,1.311983150800906,0.2829831508009062
2863,20111118,42.670694051803345,0.19803053902417886,0.3968253968253956,1.093,1.3063941732347328,0.21339417323473286
2864,20111119,42.93456160220478,0.21441855779909474,0.3831417624521072,1.168,1.2832866349512861,0.11528663495128622
2865,20111120,44.66625209482858,0.20652615095645727,0.4016064257028103,1.061,1.3331417838599884,0.27214178385998844
2866,20111121,44.0061679938173,0.21086536150066976,0.3921568627450981,1.091,1.3118056778504452,0.22080567785044525
2867,20111122,42.11884160208419,0.2041354523616083,0.40322580645161205,1.09,1.28436817706913,0.1943681770691299
2868,20111123,47.828076394617646,0.2060330690268456,0.4424778761061939,1.093,1.4000425868189845,0.30704258681898455
2869,20111129,42.486456287147796,0.2115504399719783,0.4347826086956527,1.273,1.2793794883311513,0.006379488331151428
2870,20111130,44.597956511759136,0.2104131413816284,0.3831417624521088,1.105,1.3248168460200687,0.21981684602006868
2871,20111201,41.90955701986457,0.21181627660577204,0.3787878787878796,1.305,1.266471342758864,-0.038528657241135855
2872,20111202,42.24304843619166,0.2139573459552357,0.369003690036901,1.3090000000000002,1.2696014684692702,-0.03939853153072992
2873,20111203,42.32810850453277,0.2158377043062802,0.3558718861209957,1.198,1.267994344293148,0.0699943442931481
2874,20111204,39.65681997689367,0.2107039660431216,0.3831417624521088,1.286,1.221622450735504,-0.06437754926449601
2875,20111205,39.40992339246857,0.2101397547306691,0.3921568627450997,1.148,1.217545380326087,0.06954538032608704
2876,20111206,44.28619551934886,0.21474048148197594,0.37453183520599104,1.115,1.310747230486771,0.19574723048677112
2877,20111207,43.603565584075774,0.2090015229074708,0.38167938931297535,1.189,1.306592188804874,0.11759218880487388
2878,20111208,44.163613171307176,0.2100985644600214,0.4081632653061211,1.268,1.3165409180790806,0.048540918079080564
2879,20111221,42.054917586792975,0.2106963549558399,0.3676470588235311,1.144,1.2713476553607213,0.12734765536072135
2880,20111222,42.16736607931436,0.20456748153907406,0.3816793893129775,1.183,1.2844500735403117,0.10145007354031166
2881,20111227,40.161274550767104,0.21478288203452645,0.36764705882353,1.144,1.224891363802307,0.08089136380230699
2882,20111228,43.34914507467002,0.2137083624913338,0.3508771929824545,1.102,1.292873707658612,0.190873707658612
2883,20111229,44.63794850061686,0.2078278144086428,0.34013605442176914,1.208,1.3297900404183314,0.12179004041833141
2884,20111230,43.995324630256704,0.20716907296609546,0.34129692832764524,1.161,1.317588989517867,0.15658898951786693
2885,20111231,44.43545700860415,0.2134303776242252,0.3984063745019936,1.182,1.3163207573384028,0.13432075733840287
2886,20120101,44.71212659724151,0.2119790650507216,0.3521126760563365,1.152,1.324215139513797,0.1722151395137972
2887,20120102,45.47595768375245,0.2067267780105358,0.3472222222222225,1.116,1.3491771644778838,0.23317716447788372
2888,20120103,44.02930525701164,0.2119200838924936,0.34129692832764563,1.111,1.3100387003998033,0.19903870039980331
2889,20120104,43.356054418102026,0.21325656508401736,0.3597122302158285,1.418,1.293874523555579,-0.12412547644442085
2890,20120105,44.064585603324815,0.21551641670373128,0.3703703703703701,1.279,1.3047592332238855,0.025759233223885625
2891,20120110,40.27345154918172,0.20852279067631446,0.3690036900369023,1.241,1.2381127733641646,-0.002887226635835516
2892,20120111,42.18267955229365,0.20847457442165948,0.35087719298245645,1.207,1.2777271596977247,0.07072715969772458
2893,20120112,36.955460962568154,0.21407894130499727,0.689655172413792,1.271,1.1621167741688516,-0.10888322583114829
2894,20120113,45.38021857816428,0.20866090284788386,0.35842293906809986,1.167,1.3439176429465718,0.17691764294657175
2895,20120114,43.830501708146954,0.21035668840151567,0.3472222222222229,1.185,1.3086723375194873,0.12367233751948725
2896,20120115,42.43908873457805,0.21038544395787945,0.3367003367003352,1.216,1.2796195436812718,0.06361954368127187
2897,20120116,40.129866305961286,0.21578020483357324,0.3731343283582089,1.3030000000000002,1.2225501993875145,-0.08044980061248563
2898,20120117,42.779420834179135,0.21241515757198745,0.35460992907801264,1.213,1.2833112657176855,0.07031126571768542
2899,20120118,42.285011206765006,0.2117896296731634,0.3496503496503511,1.256,1.2740828245657558,0.01808282456575583
2900,20120124,43.94599293185544,0.21378306158244265,0.42735042735042855,1.264,1.3057716911596853,0.041771691159685265
2901,20120125,43.43205784189156,0.21423170815127088,0.3745318352059928,1.209,1.293880311447061,0.08488031144706087
2902,20120126,40.1460470738792,0.20321383227449186,0.6578947368421048,1.256,1.2470477336531556,-0.008952266346844429
2903,20120127,46.92088575158578,0.2111052497820161,0.4504504504504512,1.264,1.3724393351534807,0.1084393351534807
2904,20120128,44.605640207272046,0.20933407644466706,0.3610108303249098,1.26,1.3266712399689415,0.06667123996894153
2905,20120129,50.32094925610353,0.21007837551497244,0.42372881355932196,1.345,1.444667590566315,0.09966759056631513
2906,20120130,51.0215209756874,0.20581537389333773,0.471698113207548,1.13,1.4670269146349886,0.3370269146349887
2907,20120131,41.67418879067312,0.211786547843209,0.4608294930875591,1.219,1.2623007287107493,0.04330072871074919
2908,20120201,45.65037303800079,0.21068367046909492,0.4329004329004317,1.148,1.3466244239371394,0.19862442393713953
2909,20120202,41.76300680187533,0.21248144491960674,0.4950495049504944,1.421,1.263218116251136,-0.15778188374886404
2910,20120207,39.052895180047614,0.21120943832859332,0.45454545454545503,1.187,1.2087754515203075,0.021775451520307465
2911,20120208,42.88176982449905,0.21088579663459348,0.3703703703703693,1.18,1.288224678014847,0.10822467801484703
2912,20120209,37.716081704092524,0.21152370192268868,0.4237288135593227,1.1740000000000002,1.1801956485555782,0.006195648555578082
2913,20120210,42.00446589517255,0.20366740841600706,0.3717472118959091,1.153,1.2825477666115743,0.1295477666115743
2914,20120211,41.48060537860216,0.2109741595625018,0.3663003663003675,0.83,1.2589182677353796,0.42891826773537967
2915,20120212,42.99214772909093,0.21260187073948586,0.37878787878788,0.86,1.2876050086782675,0.42760500867826756
2916,20120213,42.975976897652615,0.20809951877298632,0.3968253968253961,0.8,1.295240440969473,0.49524044096947306
2917,20120214,43.1204801311146,0.21008555157190406,0.35211267605634056,0.82,1.294427426002271,0.47442742600227106
2918,20120215,46.191848534885075,0.2104583336339144,0.3472222222222229,1.11,1.3575702983998124,0.24757029839981226
2919,20120216,44.205490016706115,0.208806245831962,0.3875968992248077,1.26,1.319489293345534,0.05948929334553399
2920,20120221,49.19779015701311,0.2057589068842536,0.4366812227074242,0.8809999999999999,1.428937776298249,0.547937776298249
2921,20120222,45.941280305827895,0.2073397341630536,0.4926108374384223,1.064,1.3589685023164415,0.29496850231644145
2922,20120223,39.87904658857532,0.21621856129075656,0.5813953488372109,1.149,1.2182746424947446,0.06927464249474458
2923,20120224,40.5524366317203,0.2127643143329082,0.42918454935622335,1.27,1.2370306118596197,-0.03296938814038031
2924,20120225,41.41911966342312,0.21292157092993114,0.4424778761061952,0.98,1.254877573815613,0.27487757381561306
2925,20120226,42.118887098067816,0.2123656582824318,0.4504504504504502,0.84,1.2704515875532383,0.4304515875532383
2926,20120227,42.011919630024316,0.2103204132144741,0.4273504273504285,1.06,1.2715944076866315,0.2115944076866314
2927,20120228,40.054492160058814,0.22026436488248446,0.5050505050505051,1.05,1.2142670975421852,0.16426709754218516
2928,20120229,41.35626095238314,0.2122947219709004,0.4065040650406515,1.418,1.2543671212316725,-0.16363287876832744
2929,20120301,43.45183538700285,0.21238616578857272,0.37174721189591176,1.08,1.297475876796582,0.21747587679658187
2930,20120306,57.79293772186006,0.22084800935338428,0.6060606060606065,0.96,1.5827254014930838,0.6227254014930839
2931,20120307,59.231425722643884,0.2248028358852533,0.5780346820809266,0.97,1.6055192541580956,0.6355192541580956
2932,20120308,43.750313285442076,0.2157582431911455,0.4115226337448547,1.44,1.2981433241186686,-0.14185667588133133
2933,20120309,44.91905615976448,0.2135575175192881,0.3636363636363619,1.41,1.3258665542933148,-0.08413344570668513
2934,20120310,59.410140282569465,0.2259894813800888,0.4329004329004328,1.55,1.6059872532066897,0.055987253206689624
2935,20120311,60.77365997680398,0.2187664521926581,0.41841004184100333,1.44,1.646758805082945,0.20675880508294497
2936,20120312,59.0980841419773,0.2199439320095691,0.43290043290043373,1.445,1.6100081470459173,0.16500814704591726
2937,20120313,61.33643222940957,0.22218044147503324,0.42016806722688976,1.477,1.652535977469419,0.17553597746941896
2938,20120314,43.34394165173122,0.2105823830418342,0.38461538461538586,1.137,1.2984732345151748,0.1614732345151748
2939,20120315,45.5267766308846,0.21059517334165628,0.4081632653061209,1.129,1.344007786630719,0.21500778663071896
2940,20120320,64.2792939858021,0.2271339331889129,0.7812500000000001,1.223,1.7080330476333803,0.4850330476333802
2941,20120321,62.80825201703063,0.21927056603400352,0.44052863436123335,1.318,1.6883470033241152,0.3703470033241152
2942,20120322,61.59832702589196,0.22172248705298264,0.4608294930875562,1.436,1.659106342587413,0.22310634258741313
2943,20120323,62.42964696673165,0.22320391938626186,0.4504504504504511,1.4269999999999998,1.6737240615277447,0.24672406152774484
2944,20120324,48.95205955594957,0.2114807587051463,0.3891050583657605,1.285,1.4134991318946737,0.12849913189467377
2945,20120325,50.8182721128164,0.2084119763007096,0.3496503496503495,1.18,1.4572948230855056,0.2772948230855057
2946,20120326,69.58414111824986,0.23034232626812576,0.44247787610619577,1.38,1.8099416387051355,0.4299416387051356
2947,20120327,67.67373777917282,0.23031624655583224,0.42918454935622463,1.516,1.7701756334547567,0.2541756334547567
2948,20120328,68.06044347659152,0.2263609713727404,0.4329004329004338,1.319,1.7851162726737815,0.46611627267378153
2949,20120403,49.322112022195455,0.21529563487148826,0.38610038610038455,1.507,1.4145355840116975,-0.09246441598830235
2950,20120404,46.839085585945575,0.2140957081701702,0.4566210045662086,1.352,1.3655927283869813,0.013592728386981223
2951,20120405,74.43554173545289,0.2353766735477287,0.4545454545454528,1.181,1.9021152523051266,0.7211152523051265
2952,20120406,72.38467669072423,0.2307303577061789,0.4739336492891012,1.551,1.8677259307889869,0.3167259307889869
2953,20120407,75.48507638134632,0.2275594777252002,0.4149377593361008,1.561,1.937189092952085,0.376189092952085
2954,20120408,75.7680901682113,0.2282632065838342,0.40322580645161177,1.574,1.9417523092667384,0.3677523092667383
2955,20120409,45.56627003055418,0.2069231990874688,0.4032258064516141,1.6030000000000002,1.3511695781365112,-0.25183042186348903
2956,20120410,47.256610083560496,0.21576673083944564,0.3546099290780149,1.179,1.3705337937717657,0.1915337937717656
2957,20120411,72.0059908180571,0.23245253616083394,0.4854368932038843,1.453,1.8569568749101317,0.40395687491013166
2958,20120412,46.2544306692011,0.21398288547853891,0.4048582995951408,1.415,1.3532159728184108,-0.06178402718158926
2959,20120416,41.06524977965991,0.21462687570018812,0.9803921568627456,1.348,1.248947772529886,-0.099052227470114
2960,20120417,49.40096880497079,0.2159569438965082,0.34013605442176753,1.167,1.4146502202122213,0.24765022021222127
2961,20120418,47.94291282041504,0.21428648076081408,0.34364261168384896,1.262,1.3872798251993612,0.1252798251993612
2962,20120419,46.51673071178461,0.2122830569556252,0.4081632653061212,1.307,1.3616482017160723,0.05464820171607232
2963,20120420,46.449361604029185,0.2257775245091063,0.462962962962964,1.324,1.3372439269582812,0.013243926958281138
2964,20120421,43.93287617852143,0.2125105370388842,0.4065040650406511,1.329,1.3075404809846227,-0.021459519015377237
2965,20120422,44.87835826444433,0.21094962371912132,0.3731343283582089,1.208,1.32963032989004,0.12163032989004008
2966,20120423,46.62234768240772,0.21516572460799765,0.3623188405797088,1.197,1.3584595958793484,0.16145959587934833
2967,20120425,52.86199270885648,0.21779903262676964,0.3906250000000001,1.228,1.4837894328667343,0.2557894328667343
2968,20120426,46.896533651911966,0.2156734873642328,0.6944444444444455,1.2990000000000002,1.3659847577537856,0.06698475775378543
2969,20120501,40.60803673816,0.1989294812218774,1.0526315789473693,1.146,1.2673145899900082,0.12131458999000833
2970,20120502,44.84613805909545,0.22099461271292406,0.4132231404958686,1.197,1.3118311690299382,0.11483116902993817
2971,20120503,50.52119918246024,0.22084309693305615,0.37313432835820937,1.275,1.4297092046871618,0.15470920468716187
2972,20120504,52.47014417071577,0.2027782224593272,0.3246753246753249,1.272,1.5012116150157415,0.2292116150157415
2973,20120505,43.96090657393131,0.2144160972338446,0.4098360655737686,1.056,1.3048386463254213,0.2488386463254213
2974,20120506,46.930677276664355,0.22511809385101567,0.4132231404958667,1.09,1.3479870841766814,0.25798708417668137
2975,20120507,53.32511547602788,0.2142983247650244,0.3731343283582078,1.217,1.4993552501030452,0.2823552501030451
2976,20120508,48.41846558913193,0.211853169772774,0.4878048780487815,1.196,1.4025676874240065,0.20656768742400655
2977,20120509,50.42768431974859,0.22951766058726056,0.4444444444444439,1.223,1.4132724554473497,0.1902724554473496
2978,20120510,57.26338543057621,0.2206392958678679,0.3703703703703701,1.389,1.5701600697047242,0.1811600697047242
2979,20120515,48.2914267952838,0.21894230359455152,0.4237288135593231,1.354,1.3870850379028892,0.03308503790288908
2980,20120516,51.4983829349712,0.2093331200658196,0.4132231404958691,1.179,1.4703469966084672,0.2913469966084672
2981,20120517,51.78463906978486,0.22290106641531185,0.3906249999999987,1.354,1.4525328590116935,0.0985328590116934
2982,20120518,57.500730224042464,0.2199763063190727,0.3649635036496369,1.379,1.5762007415477628,0.1972007415477628
2983,20120519,57.04440332948202,0.21261362366462144,0.3875968992248055,1.413,1.579696930540035,0.16669693054003498
2984,20120520,57.39279509405738,0.21592161509182628,0.35335689045936464,1.224,1.580909301804519,0.3569093018045191
2985,20120521,51.27405904585149,0.21879041623243986,0.3703703703703707,1.396,1.4489001680304838,0.05290016803048392
2986,20120522,55.56625042426096,0.21280186306103568,0.3508771929824557,1.212,1.5483506015797306,0.3363506015797306
2987,20120523,53.428148124808686,0.22143694755122675,0.3816793893129786,1.249,1.4891604542752304,0.24016045427523025
2988,20120524,52.79991252809052,0.21162202717278752,0.38022813688212975,1.264,1.4931490800673644,0.22914908006736434
2989,20120529,50.11146614034047,0.21899794834497968,0.4065040650406528,1.261,1.4246727265595591,0.16367272655955922
2990,20120530,52.819464240242844,0.22334034633870253,0.3861003861003858,1.256,1.4732387680810524,0.21723876808105236
2991,20120531,57.68314796789648,0.21064951605126286,0.3846153846153834,1.258,1.5963605979547224,0.3383605979547224
2992,20120601,60.282153337564104,0.21079095038873408,0.4065040650406505,1.281,1.6503070984716879,0.36930709847168797
2993,20120602,52.53055273721174,0.2170752533762685,0.4444444444444432,1.249,1.4785981369844383,0.2295981369844382
2994,20120603,54.309783056390465,0.22361691026580852,0.3448275862068974,1.41,1.5033939582821674,0.09339395828216746
2995,20120604,56.802964699494225,0.21782521875058464,0.45045045045045207,1.43,1.5661350571737005,0.13613505717370056
2996,20120605,53.8970787339149,0.22337508501336534,0.4016064257028101,1.306,1.4957003719778355,0.1897003719778354
2997,20120606,59.55451634353576,0.22395653472633675,0.3846153846153847,1.295,1.6121267917368387,0.3171267917368388
2998,20120607,61.90332232162889,0.20464478350366835,0.41152263374485737,1.367,1.6947209685499003,0.3277209685499003
2999,20120612,53.25198938705734,0.2201054174311593,0.4310344827586211,0.93,1.4882160399705697,0.5582160399705697
3000,20120613,58.238604043743315,0.2154990449707456,0.39682539682539625,1.126,1.5995762479430318,0.4735762479430319
3001,20120614,53.0539861214105,0.2172254076634824,0.4524886877828061,1.319,1.4892810490360593,0.17028104903605934
3002,20120615,54.48687328875253,0.22179359918121175,0.4065040650406493,1.267,1.5107460752982056,0.2437460752982057
3003,20120616,56.006645289697026,0.2214971424229339,0.5681818181818165,1.29,1.544164760085517,0.254164760085517
3004,20120617,56.56750982278046,0.21766395566419852,0.4975124378109441,1.219,1.5619058818000349,0.3429058818000348
3005,20120618,53.12363676504562,0.2091969666078644,0.458715596330274,1.452,1.504731491822364,0.05273149182236403
3006,20120619,47.170803302984744,0.21209855381667236,0.4166666666666665,1.253,1.3756314444752404,0.12263144447524055
3007,20120620,43.17069149619094,0.22060251659680666,0.43668122270742415,1.162,1.2778840211104168,0.11588402111041685
3008,20120621,45.60793520594966,0.21515956150295387,0.469483568075117,1.291,1.3382625115807434,0.04726251158074346
3009,20120626,48.67700546365877,0.2143912154414669,0.36363636363636376,1.187,1.4025171655412025,0.21551716554120248
3010,20120627,50.521091410968964,0.2161405970432648,0.33557046979865585,1.0590000000000002,1.4375727239749398,0.3785727239749397
3011,20120628,49.9914982032161,0.2126606129951203,0.41493775933609867,1.1909999999999998,1.4332615611782606,0.2422615611782608
3012,20120629,51.19807024948507,0.2148560364433898,0.3333333333333343,1.181,1.4538561214695722,0.27285612146957217
3013,20120630,52.03940486682471,0.2072741412950877,0.3690036900368984,1.073,1.4848082181115823,0.4118082181115823
3014,20120701,51.61816796177286,0.21314682394327256,0.33670033670033755,1.251,1.4655845885646275,0.2145845885646276
3015,20120702,50.48340615069388,0.2106188241396712,0.3610108303249103,1.17,1.4465930111302074,0.2765930111302075
3016,20120703,46.77278986387578,0.21530834310799968,0.4255319148936178,1.24,1.3618539671720344,0.12185396717203445
3017,20120704,57.10404831726007,0.20599049878964915,0.505050505050505,1.247,1.593404549244633,0.3464045492446328
3018,20120705,43.754448334003314,0.2187733363474379,0.5524861878453033,1.126,1.2941394242703828,0.16813942427038286
3019,20120710,51.01367284351387,0.21797559167073527,0.43859649122806976,1.43,1.4454612889004657,0.01546128890046572
3020,20120711,52.31333862714642,0.21607463133204116,0.35714285714285643,1.3530000000000002,1.4751106503876372,0.12211065038763702
3021,20120712,49.10325231075422,0.21892603514167155,0.4329004329004333,1.464,1.404059861278064,-0.05994013872193604
3022,20120713,58.57363523541191,0.20810359721506125,0.4048582995951409,1.556,1.619456644425966,0.06345664442596588
3023,20120714,55.65748608956458,0.2163100482665737,0.34722222222222193,1.591,1.5441202283392195,-0.0468797716607805
3024,20120715,56.72601814623388,0.21301796326028025,0.3623188405797096,1.5719999999999998,1.5721712196297295,0.00017121962972965754
3025,20120716,62.99555733261425,0.20238230510437147,0.3597122302158286,1.284,1.720929482048477,0.43692948204847704
3026,20120717,62.179236633193085,0.20852220453466808,0.3787878787878787,1.515,1.6934497821441554,0.17844978214415552
3027,20120718,59.28450999564807,0.2099263225134473,0.35211267605633856,1.186,1.6306324987038765,0.44463249870387656
3028,20120719,57.87637172288078,0.20939960005191666,0.3690036900368997,1.501,1.6024210635875176,0.10142106358751768
3029,20120724,47.888772408458706,0.21503338370414105,0.4032258064516141,1.531,1.3853427066905364,-0.14565729330946353
3030,20120725,49.49843116564047,0.2111668298550491,0.3460207612456757,1.344,1.4250481777476947,0.08104817774769457
3031,20120726,51.382505273559815,0.2120483082504092,0.3649635036496348,1.381,1.4628265369130102,0.08182653691301023
3032,20120727,53.03224008650418,0.2084398561267281,0.38022813688213103,1.445,1.503507518759431,0.05850751875943083
3033,20120728,53.26161515848993,0.20732435195452328,0.383141762452106,1.465,1.5102368318880761,0.045236831888076035
3034,20120729,54.04596340286231,0.20534524962205047,0.39215686274509903,1.379,1.5300504215916773,0.15105042159167725
3035,20120730,52.73941988418036,0.21039855909619765,0.35335689045936325,1.339,1.4937988820200165,0.15479888202001657
3036,20120731,51.2285519740505,0.21083064341542912,0.34013605442177003,1.378,1.4615405833762838,0.0835405833762839
3037,20120801,50.05108407264261,0.2096068658639138,0.3484320557491288,0.94,1.439264302310221,0.499264302310221
3038,20120802,49.25648383100078,0.21321895546721367,0.3875968992248071,0.868,1.4167928099859028,0.5487928099859029
3039,20120808,47.51827793559662,0.22280976290391807,0.5494505494505496,0.962,1.3653216539016566,0.40332165390165664
3040,20120809,45.72358217667038,0.2226843538882632,0.44642857142857106,0.655,1.327400994798952,0.672400994798952
3041,20120810,49.43830530553603,0.21704270339468806,0.44247787610619305,0.846,1.4143741424082,0.5683741424082
3042,20120811,52.14089321210729,0.2098897689728999,0.3875968992248061,0.7829999999999999,1.482523531090013,0.699523531090013
3043,20120812,53.220275929574406,0.2141800139313758,0.37037037037037024,0.966,1.4973594842428875,0.5313594842428875
3044,20120813,52.40358900561967,0.21565811717777594,0.40322580645161255,0.935,1.4780860312116109,0.5430860312116108
3045,20120814,51.25646681582123,0.21530647611551249,0.39682539682539897,0.941,1.4548048904713522,0.5138048904713522
3046,20120815,50.55081020400782,0.21365965933880726,0.3649635036496358,0.945,1.4427415964654577,0.4977415964654578
3047,20120816,53.082710254070605,0.20946855108373866,0.3773584905660371,0.934,1.5027452982329557,0.5687452982329556
3048,20120821,55.52823911344226,0.2127525790602092,0.4524886877828042,0.8540000000000001,1.5484751754339774,0.6944751754339773
