region_zone,year_month,zone_total_extracted,zone_reserves,zone_percent_extracted_total,ep_sA_reserves,zone_exhaustion,zone_avg_sA
rVP77,201504,44185521.0,62605886.0,284.8784149246934,11716174.21513634,70.57726329438097,0.18714173640376786
rVP77,201505,49285221.0,67733711.0,286.7966617497866,12367311.23281719,72.76320796892406,0.18258723832239443
rVP77,201506,35202231.0,47849849.0,245.5433696668668,8242614.802004859,73.56811303626057,0.1722599960974769
rVP77,201507,33043258.0,42952394.0,239.05616729208214,7344313.206093545,76.9299564536496,0.17098728434306934
rVP77,201508,29215421.0,36529704.0,196.96255781393893,6102384.61862241,79.97716324227538,0.16705267085171044
rVP77,201509,31085289.0,37175054.0,265.01664584399253,6071947.589885817,83.61867880541612,0.16333392790460552
rVP77,201510,14904474.0,17104934.0,83.34312370621872,2568311.987130248,87.13552475560562,0.1501503593717607
rVP77,201511,10758216.0,12066553.0,71.95076261739312,1726232.8604169171,89.15732604000496,0.14305931946073722
rVP77,201512,15200961.0,16380966.0,117.83963195535554,2250454.893592392,92.79648709361828,0.1373823066107574
rVP77,201601,6134656.0,6499760.0,49.28850423479124,895283.3912084218,94.38280798060235,0.13774099216100621
rVP77,201602,9588126.0,9903208.0,66.34187069410031,1367526.0813510483,96.81838450732329,0.138089201130689
rVP77,201603,6267291.0,6379166.0,65.35283871985942,868489.8512193837,98.24624410150167,0.13614473290385978
rVP77,201604,8324955.0,8355902.0,111.89413831671217,1106698.3562742062,99.62963902640314,0.13244510960925657
rVP77,201605,9812256.0,9464744.0,58.204972123162555,1254366.7713619862,103.67164711480838,0.13253044893364113
rVP77,201606,2053453.0,1877766.0,16.20773953170795,254921.64303288603,109.35617110971229,0.13575793950518117
rVP77,201610,5401713.0,5061762.0,66.46430198109269,667003.6082084221,106.71606053386154,0.13177300872866446
rVP77,201611,5890486.0,5522734.0,77.54375270028055,728117.8862523179,106.65887583939404,0.13184011510464164
rVP77,201612,643051.0,593000.0,3.200401304238776,81626.810999988,108.44030354131536,0.13765060876895108
rVP77,201711,2036361.0,1888512.0,18.668214091083218,249949.74306582002,107.82886208824725,0.1323527428291798
rVP77,201712,10083137.0,9420716.0,136.82982582485485,1247859.5013181022,107.03153560727232,0.13245909348271429
rVP77,201801,13258449.0,12012248.0,164.39703853947591,1600363.3083509644,110.37441950915432,0.13322762803023752
rVP77,201802,6797157.0,5951304.0,76.29046263127786,788785.422175476,114.21290191191711,0.13253993111013587
rVP77,201805,423831.0,274446.0,6.097991583415443,32297.472032921996,154.43147285804858,0.11768242945031808
rVP77,201806,2815185.0,1976184.0,93.68172417484641,239746.91413168807,142.45561142079887,0.12131811315732142
rVP77,201807,2918167.0,1976072.0,34.08667540251464,241172.08516461006,147.675135318956,0.12204620335929564
rVP77,201808,829465.0,834563.0,5.144679454110585,127599.45399999499,99.38914138297528,0.15289373480491586
rVP77,201903,1811058.0,1833712.0,4.790507816970407,329051.866868168,98.76458244260822,0.17944577276484422
rVP77,201904,434044.0,417128.0,2.3685640062626936,75870.189912112,104.05534991657237,0.18188707042469457
rVP77,201907,228964.0,219380.0,0.9069671285375427,41967.394,104.36867535782662,0.1913
rVP77,201910,526401.0,538164.0,2.8816856943577696,94980.016956056,97.8142350658907,0.1764889828306167
rVP77,201912,641343.0,626052.0,1.899442125575459,108899.75986816798,102.44244887006191,0.17394682848735885
rVP77,202001,857348.0,856428.0,3.6235523939089083,154153.569912112,100.10742292405199,0.17999594818491688
rVP77,202002,643869.0,636898.0,9.511084420852567,113376.70491211199,101.09452376989722,0.17801391260784613
rVP77,202003,3759576.0,3766088.0,7.825589026568306,678662.6936923919,99.82708848014173,0.18020362075777088
rVP77,202004,2478169.0,2470440.0,4.956772181830942,445526.8867802799,100.31285924774534,0.18034313190374182
rVP81,200501,811.0,329240.0,2.8581586192668045,86524.251,0.24632486939618514,0.2627999362167416
rVP81,200502,2596.0,1097940.0,6.2071747830622215,261413.17000000004,0.23644279286664116,0.23809422190647944
rVP81,200503,957.0,439270.0,3.499768832585295,114881.22200000001,0.21786145195437884,0.26152758440139323
rVP81,200504,29853.0,3403030.0,56.02400749238064,800530.5609999999,0.8772476293185779,0.23524052417992197
rVP81,200505,203557.0,8559780.0,32.606454754287384,1746319.6919999998,2.3780634549018784,0.20401455317776857
rVP81,200506,479483.0,14817590.0,72.04624391767088,3290597.969,3.2359040842674145,0.22207376293985728
rVP81,200507,604367.0,12402710.0,47.132975677395585,2735458.9050000007,4.872862463122979,0.22055332302375857
rVP81,200508,992806.0,15915160.0,56.14572282497579,3506071.4170000004,6.238115105346098,0.22029759154164963
rVP81,200509,1420915.0,18441260.0,78.52783243771043,4183424.5609999998,7.705086311889751,0.2268513410146595
rVP81,200510,1963825.0,20967220.0,91.23256428408435,4849630.068,9.366167760914418,0.23129580688331597
rVP81,200511,1767220.0,16027640.0,88.3910228278286,3755442.1990000005,11.026077451203047,0.23431036627975177
rVP81,200512,1835868.0,15149670.0,87.4803204980206,3595982.1220000004,12.118204554950703,0.23736372620657747
rVP81,200601,3155562.0,21408140.0,155.14279618018946,5068453.451,14.740010108304599,0.23675356434515096
rVP81,200602,3346205.0,21188770.0,142.42529315338965,5174324.762000001,15.792351325725845,0.24420128030083865
rVP81,200603,5414089.0,28325850.0,251.3477320677179,6955986.238000001,19.113597650202905,0.24557025607351593
rVP81,200604,7156683.0,33374280.0,307.49604172354873,8349882.173,21.443707549646014,0.25018913285919575
rVP81,200605,8151665.0,32166980.0,258.978800195336,8074579.695,25.34171687861279,0.2510207577770745
rVP81,200606,9656834.0,32825690.0,203.3736414305148,8223575.831,29.418525551176533,0.2505225581244446
rVP81,200607,10056008.0,29421050.0,179.39678801245947,7287213.754000001,34.17963668869738,0.2476870728271085
rVP81,200608,9111957.0,25249860.0,164.14212588918625,6234327.873,36.08715850305705,0.24690544315889276
rVP81,200609,6752511.0,17675910.0,135.99864670228635,4437868.933,38.20177292145072,0.25106876720915644
rVP81,200610,13696358.0,35352790.0,230.71476078580594,8945876.020000001,38.74194370515029,0.25304582806618664
rVP81,200611,13250748.0,32606650.0,202.99525351342766,8340498.021000001,40.63817656827672,0.25579131928609655
rVP81,200612,15270306.0,34693200.0,256.8722242841165,8841163.539,44.01527100411608,0.25483851414686454
rVP81,200701,17050487.0,34512892.0,339.66612127845815,8650914.729142357,49.40324038912763,0.25065748558951123
rVP81,200702,20277466.0,42278373.0,329.26582618737467,10883847.99203559,47.961793610175114,0.25743299043308954
rVP81,200703,25272625.0,57984591.0,373.2776135100696,15196261.219740864,43.5850707302566,0.26207412965525384
rVP81,200704,26019146.0,55559638.0,351.5994192770679,14577191.413705276,46.831021469218356,0.26237016543745795
rVP81,200705,29421404.0,65876491.0,396.52262665039336,17825727.77325876,44.661462007744156,0.2705931585405598
rVP81,200706,27869041.0,57527674.0,309.399766613525,15689877.90891691,48.44458164604396,0.2727361775293906
rVP81,200707,32184209.0,71728671.0,367.36721066018123,20021048.461580843,44.869378661706975,0.2791219770624336
rVP81,200708,29439394.0,75177148.0,372.42511012413166,21669361.613588147,39.16003038582948,0.28824399688038377
rVP81,200709,29471065.0,65638721.0,315.08878072641585,18781274.052203678,44.89890197586269,0.2861310178820163
rVP81,200710,31867487.0,82660217.0,383.1945714602674,24248557.88993391,38.55238729895906,0.29335221670097855
rVP81,200711,32437378.0,90171114.0,364.1067583757335,26658977.033716895,35.97313658562541,0.2956487488190164
rVP81,200712,17650391.0,66112313.0,328.44430499599326,19993452.45325014,26.69758506255862,0.3024164720004599
rVP81,200801,21219557.0,81720554.0,398.1578584212273,24610671.8277139,25.96599748944433,0.3011564486911567
rVP81,200802,14979179.0,51712750.0,367.77716054656054,15792004.085783724,28.966123441511037,0.3053793133373051
rVP81,200803,22347392.0,73531775.0,422.1403105630252,22531452.328088436,30.391476337950497,0.3064179033905878
rVP81,200804,21269530.0,73121347.0,348.05002092814743,22070416.621669106,29.08798985883014,0.30183274142459526
rVP81,200805,23142336.0,78368753.0,328.4908942289289,23388494.698654428,29.530055173903303,0.2984415829438351
rVP81,200806,25296115.0,84853961.0,344.0153449652597,25190394.830660097,29.811354357400006,0.29686763627522467
rVP81,200807,33416454.0,95795769.0,373.0513445754916,28189291.32777892,34.88301659752844,0.2942644714066539
rVP81,200808,39368959.0,105126649.0,374.8639880712918,30701282.452928223,37.44907630414435,0.2920409120329539
rVP81,200809,26292323.0,62058813.0,274.5915602753429,18200016.574439928,42.36678358640214,0.2932704590150625
rVP81,200810,28184322.0,56382219.0,277.2079578257179,17188941.121268015,49.987961630243746,0.3048645730184549
rVP81,200811,7812723.0,17448473.0,82.30789105039538,5202468.717525879,44.775969794032974,0.2981618344210338
rVP81,200812,27822357.0,61991578.0,220.3903084982159,18600451.846898112,44.88086591375364,0.3000480459926042
rVP81,200901,26838522.0,64759097.0,222.44199408884586,19354095.052278563,41.44363223594671,0.29886295437810945
rVP81,200902,19597617.0,48938935.0,165.3150541871388,14559364.951301351,40.045041846537934,0.2975006495605462
rVP81,200903,24799369.0,71799118.0,225.75693251186306,21114456.571052276,34.53993543486147,0.29407682377173877
rVP81,200904,25906596.0,72734261.0,243.44817574864828,21370818.54629774,35.61814699677776,0.29382052216489474
rVP81,200905,15692906.0,43861897.0,148.48895178122646,12819295.356840555,35.77799200066518,0.2922649550893924
rVP81,200906,22553706.0,58890692.0,189.5250248949473,17263706.186305955,38.2975734093938,0.2931482989927501
rVP81,200907,23707185.0,57153574.0,196.76467855567205,16898262.82952622,41.479794421955134,0.29566414918385014
rVP81,200908,29446230.0,68487406.0,266.85420129733393,20290246.70301198,42.995101902384796,0.2962624501066952
rVP81,200909,26365606.0,59730288.0,213.25258196878627,17676073.503146686,44.14109973820987,0.2959314963146785
rVP81,200910,28378834.0,72601379.0,218.15601263971047,20795868.376553066,39.08856056301631,0.28643902723325776
rVP81,200911,27923939.0,74604895.0,188.02676143574837,21072488.017425384,37.42909764835136,0.2824544960143082
rVP81,200912,30268771.0,90916378.0,193.80862437456167,25193522.143853366,33.29297940135715,0.2771065312770529
rVP81,201001,30406561.0,95877550.0,211.6664234426102,26462142.808239654,31.713952849233213,0.27599936385775037
rVP81,201002,28257214.0,92571597.0,185.33946172298022,25154372.165836003,30.524712671857657,0.2717288345564137
rVP81,201003,30629661.0,106911631.0,233.31051176716394,28408855.925628252,28.64951241834483,0.2657227811408868
rVP81,201004,27235313.0,101856319.0,301.4458499376383,26716766.849644635,26.738952739888433,0.26229857029925296
rVP81,201005,24047271.0,90860023.0,226.8810966307208,23626699.07316266,26.46628319695671,0.260034042399072
rVP81,201006,25954575.0,90950286.0,201.32312149473768,23901040.90469303,28.5371010268181,0.262792366641849
rVP81,201007,27733408.0,96478375.0,214.22503039612408,25242138.95318369,28.745724624818774,0.2616352001490872
rVP81,201008,34608387.0,111166076.0,295.44407450881465,29318620.347871765,31.132147724634983,0.2637371165990582
rVP81,201009,40771245.0,127275828.0,302.7242479173814,33481293.415333208,32.03376920871416,0.2630608964911484
rVP81,201010,39641300.0,119904288.0,300.23415209998996,31398411.988145255,33.06078594954002,0.2618622946007173
rVP81,201011,34942338.0,104754426.0,250.176301516439,27152292.09391305,33.35643116406366,0.25919947376651226
rVP81,201012,37501226.0,116383368.0,294.0263825791046,29636917.29036492,32.222152223675124,0.25464907743832366
rVP81,201101,42127938.0,119309281.0,283.90637315962846,30717949.849680826,35.30985824983725,0.2574648811242172
rVP81,201102,27164970.0,73822741.0,204.52792956749047,18919411.866538793,36.79756350417821,0.25628162284760997
rVP81,201103,37044308.0,110034908.0,275.8379561088757,27284124.446513675,33.66595989701741,0.24795880636819068
rVP81,201104,29524733.0,89774876.0,157.8205183699298,21870086.48259069,32.88752300810752,0.2436103223644741
rVP81,201105,25682487.0,78648061.0,153.26045805267125,19124009.213773906,32.654952548671226,0.24315932231023352
rVP81,201106,33102122.0,103277460.0,208.3068351327114,24758644.169451922,32.051642246042846,0.23972940629496428
rVP81,201107,41146528.0,129918809.0,227.527163304005,30638294.289493926,31.67095535797284,0.23582647135792267
rVP81,201108,35901449.0,108921465.0,177.1602573049115,25771037.450616475,32.9608576234262,0.2366020090770582
rVP81,201109,33510749.0,103234690.0,154.81125061217602,24370167.955081187,32.460744542362654,0.23606568639941852
rVP81,201110,33306430.0,98773633.0,209.40148035859443,23610955.076715045,33.71996046758754,0.23904107158552165
rVP81,201111,36935266.0,120012302.0,229.48009339141714,27640285.523423567,30.776233256487323,0.2303121018662201
rVP81,201112,46654164.0,149145745.0,304.69565909591677,33949354.56582408,31.280921892877334,0.22762536447703605
rVP81,201201,52245530.0,154695188.0,327.76090174835167,35563404.77612418,33.7732095454708,0.22989341320768283
rVP81,201202,46128176.0,136349769.0,262.2082298746677,31041957.917225752,33.830769452935414,0.2276641768071184
rVP81,201203,49895668.0,108991860.0,270.2689921234257,25511745.962366357,45.77926094664317,0.2340701953555647
rVP81,201204,52166087.0,133268966.0,270.6864526880432,30751322.6901894,39.14346195197462,0.23074631411329025
rVP81,201205,57698980.0,140428225.0,283.88644748415504,32312187.905864947,41.08787959115769,0.23009753136070007
rVP81,201206,51868366.0,130549409.0,270.1001662356803,29836790.93030914,39.73083171904669,0.22854788205367624
rVP81,201207,62402876.0,156178025.0,274.9884053690737,35874718.08983858,39.95624608519668,0.2297040066285803
rVP81,201208,55830833.0,142900947.0,276.1930515233654,32229541.39784787,39.069603226632225,0.22553763340594146
rVP81,201209,54981040.0,132095438.0,256.28181165355795,30256834.800219353,41.622209542164505,0.22905283678471436
rVP81,201210,59905495.0,144331535.0,268.85839155258327,32675758.10231217,41.5054790347792,0.22639375450633273
rVP81,201211,51374415.0,124467663.0,265.54720382129756,27811828.897916973,41.275311001862384,0.22344622070968725
rVP81,201212,48308746.0,118824691.0,255.01148487831364,26115072.973126024,40.65547790904838,0.21977816860576582
rVP81,201301,52674668.0,130989087.0,209.75305799540604,28391735.018190667,40.21302018846807,0.21674885800364932
rVP81,201302,46773730.0,109072740.0,182.48038975682192,24011629.87767516,42.88306134053293,0.22014327207398623
rVP81,201303,43509332.0,102077163.0,173.21960225496846,22150915.482157685,42.62396281526751,0.21700167629225436
rVP81,201304,49521910.0,117680273.0,195.91902200366206,25141472.678891957,42.0817429612863,0.2136422021972362
rVP81,201305,42770760.0,98465528.0,180.52079638721116,21105336.100828007,43.4372931001802,0.21434238488852675
rVP81,201306,46798324.0,111543290.0,221.36575333859093,23347955.058970235,41.955301838416275,0.20931743235267883
rVP81,201307,49256040.0,110050649.0,215.30229268714518,23477337.851694852,44.757609743855305,0.21333211630305654
rVP81,201308,35885695.0,83368864.0,180.70285198748823,17318526.703884713,43.04448121063518,0.20773374942334244
rVP81,201309,38070739.0,85664200.0,216.41371575920627,17791160.019401137,44.44183100992013,0.20768489076418314
rVP81,201310,49836424.0,105905795.0,253.26099844425778,22298688.496310648,47.057315418858806,0.21055210903530489
rVP81,201311,42349784.0,92596794.0,240.63966774680972,19004362.124466002,45.73569145385314,0.2052377982380902
rVP81,201312,49114761.0,107168473.0,255.1774840233167,21747164.566554643,45.82948662523166,0.20292502037007323
rVP81,201401,42622973.0,91573965.0,236.0158279258339,18354744.714961436,46.54485912016587,0.20043627809455924
rVP81,201402,33427119.0,71412007.0,227.62095312390807,14075256.008655138,46.80882165936045,0.1970992918411485
rVP81,201403,36087561.0,75309979.0,238.51620358762645,14808151.799413914,47.91869746770212,0.19662934442477953
rVP81,201404,28364397.0,59590003.0,171.42291929262007,11566429.860601738,47.59925419033793,0.19410017248365868
rVP81,201405,45826413.0,91498050.0,275.7494148371154,17733371.765777655,50.08457885168045,0.19381147211091007
rVP81,201406,42560056.0,79101730.0,223.53179362366654,15571880.7571294,53.804203776579854,0.19685891518591817
rVP81,201407,46810446.0,87710815.0,240.35568026559318,16933066.80742667,53.36906970936253,0.19305563182176189
rVP81,201408,50389544.0,88612541.0,251.19519517023195,17368009.16982165,56.86502545954528,0.19599944854105528
rVP81,201409,50568244.0,85954158.0,262.520086257874,16865946.41116185,58.83164372339033,0.19622025046376293
rVP81,201410,49665246.0,84436020.0,260.67962373554565,16223751.47652324,58.81997517173359,0.19214254149500698
rVP81,201411,44136422.0,73984753.0,238.40142281499197,14070724.107513562,59.65610508965273,0.19018410600780897
rVP81,201412,49136527.0,78694863.0,227.45607266327522,15119762.607435413,62.43930687064033,0.19213150682320157
rVP81,201501,49421543.0,77311236.0,251.5009860783199,14782201.835074484,63.92543381404483,0.19120379649698635
rVP81,201502,44024406.0,66911839.0,229.59251102846645,12723731.184328303,65.79464360559571,0.19015665051932443
rVP81,201503,35246838.0,53691832.0,215.80895564145965,9974630.843262922,65.64655495457856,0.18577557277730664
rVP81,201504,30402306.0,45810871.0,176.19254493039466,8419697.045659546,66.36482855783292,0.18379255538842615
rVP81,201505,33966100.0,50839857.0,189.15285866524457,9157026.496846324,66.80998335616877,0.1801151111980178
rVP81,201506,33964381.0,49527870.0,219.60997580356388,8741174.542230891,68.5763005758172,0.17649001546464427
rVP81,201507,32792424.0,46553312.0,238.64316418103215,8056668.785141585,70.44058218671961,0.17306327818612746
rVP81,201508,30557679.0,43027033.0,223.13324177653647,7137795.359427648,71.01972148532761,0.16589094952068034
rVP81,201509,20134001.0,28133504.0,157.65619503123943,4361218.992651099,71.56592012143244,0.15501869204245228
rVP81,201510,14292036.0,20193694.0,92.65817350747072,3017735.3116181158,70.77474779998153,0.149439488962154
rVP81,201511,13902800.0,19108505.0,100.15094111111601,2870521.729309441,72.75713092154514,0.1502222036370423
rVP81,201512,19413778.0,26025243.0,116.26291637314186,3894552.133607653,74.59595286007512,0.1496451784756689
rVP81,201601,4160708.0,5479427.0,29.373874651498216,812468.0596271341,75.93326820486887,0.1482760988744141
rVP81,201602,8800317.0,11354193.0,88.629878585405,1615054.7695621832,77.5071993227524,0.1422430259519266
rVP81,201603,13027703.0,16590894.0,216.45300860448572,2347835.1066294736,78.52321279371685,0.1415134776118438
rVP81,201604,10016042.0,12483989.0,166.5901205680248,1716740.65482703,80.23110241446064,0.13751539310288002
rVP81,201605,9699134.0,11605716.0,59.26920270619644,1598515.8410355751,83.57204329314969,0.1377352195276513
rVP81,201606,2403915.0,2931639.0,15.880266776914224,405888.062506149,81.99901147446872,0.13845090152851322
rVP81,201610,2650648.0,3085108.0,39.67868401412324,416213.3304842829,85.9175108294426,0.134910457100459
rVP81,201611,6616365.0,7839710.0,78.02844033096594,1084832.8867050223,84.39553248780885,0.1383766601959795
rVP81,201612,7896277.0,9717743.0,85.94314654801728,1353821.7755513722,81.25628553873054,0.13931442471275193
rVP81,201701,6945070.0,8280096.0,87.53390386959013,1164917.217836494,83.87668452153211,0.14068885407083373
rVP81,201702,8536080.0,10199848.0,113.52345982087616,1433829.789090458,83.68830594338269,0.1405736427729568
rVP81,201703,551834.0,669628.0,8.016919142238836,89157.426846362,82.40903904854636,0.1331447114612322
rVP81,201711,1746634.0,1866431.0,25.469373801206782,245254.389626838,93.58149323494949,0.13140286976954305
rVP81,201712,10703056.0,11681954.0,194.81834035565933,1603879.1109149542,91.62042582944599,0.1372954482542008
rVP81,201801,10185652.0,10432941.0,199.55420362040806,1451269.0847047223,97.62972876008787,0.13910450415704664
rVP81,201802,2897475.0,2558963.0,60.05425171720416,327873.90367056994,113.22848356932084,0.12812764532764637
rVP81,201904,703069.0,658580.0,1.567301782421635,143538.242,106.75529168817759,0.21795110996386163
rVP81,201905,958377.0,878020.0,5.865339564884119,187953.456,109.1520694289424,0.21406511924557528
rVP81,201907,587488.0,438860.0,1.8139342570750854,94272.39800000002,133.8668368044479,0.2148120083853621
rVP81,201908,146029.0,109800.0,2.8591979859737457,25286.940000000002,132.99544626593806,0.23030000000000003
rVP81,201910,3817563.0,3481112.0,43.75723538886755,493688.57751683984,109.665043813586,0.14181921682406076
rVP81,201911,1715152.0,1482063.0,17.375670603588723,271867.9259670589,115.72733412817134,0.1834388456948584
rVP81,201912,4100294.0,4019433.0,52.4440759282474,554730.547637633,102.01175140871858,0.13801213943300786
rVP81,202001,4601485.0,4282755.0,64.32735789564413,623910.7146815611,107.44217215320514,0.14567975863236657
rVP81,202002,4059448.0,3491577.0,71.24693552738498,527343.27356086,116.26402625518497,0.15103297838222096
rVP81,202003,7106340.0,6366885.0,38.1065791811453,1272088.384714498,111.61407815595852,0.19979760663409155
rVP81,202004,3545802.0,3292900.0,6.2044193289475675,717691.2100000001,107.68022108172129,0.21795110996386166
rVP83,200502,353.0,119285.0,1.186993510205454,40941.86895764,0.2959299157479985,0.343227304
rVP83,200503,845.0,439390.0,3.0614645956546505,123709.89299999998,0.1923120690047566,0.28154917726848583
rVP83,200504,12564.0,1017736.0,17.011195365601,305295.943997652,1.2345048224686952,0.29997557716112233
rVP83,200505,52354.0,3358368.0,37.85249012925713,1001222.4247339839,1.5589119477079343,0.29812766937214263
rVP83,200506,162512.0,5907045.0,48.4239115347905,1709074.9118890879,2.751155611646771,0.28932823634983107
rVP83,200507,212803.0,5190253.0,18.822211043082756,1501824.6788528166,4.1000506141030115,0.28935481157716525
rVP83,200508,326643.0,6456329.0,30.23989952548512,1837625.3609970459,5.059268200241964,0.28462387232699043
rVP83,200509,665794.0,14518313.0,50.65559765979364,4363794.00537466,4.585890936502058,0.3005716990241676
rVP83,200510,957015.0,17145465.0,65.31702033682852,5215857.411792645,5.58173837804924,0.30421207075997325
rVP83,200511,1121211.0,17219126.0,96.21253538528623,5512167.28100816,6.511428048090245,0.32011887717228854
rVP83,200512,1182498.0,15405067.0,66.89782518778108,4936118.7898569135,7.676032827380758,0.32042176706254594
rVP83,200601,2215277.0,23182806.0,143.2135699108701,7457176.268661667,9.55568967794494,0.32166840669165186
rVP83,200602,1179244.0,10714906.0,68.31189755918764,3476240.6382998656,11.005640180137839,0.3244303438872787
rVP83,200603,1805800.0,15293566.0,125.56408991092695,5090717.817350922,11.807579736472187,0.33286663276249123
rVP83,200604,3739763.0,24719396.0,208.3480034538244,8101778.873568904,15.128860753717447,0.3277498719454514
rVP83,200605,6173953.0,32489277.0,308.2305516059462,10615014.692066122,19.003048298058463,0.32672363537256066
rVP83,200606,7910467.0,32823367.0,287.84190765546373,10863486.645712968,24.10010831612735,0.3309680766666311
rVP83,200607,7678277.0,25593257.0,229.8692638480281,8527073.280943021,30.001171793023452,0.33317655822168396
rVP83,200608,9085345.0,27131228.0,241.3575295259574,8913969.265391607,33.48667078393945,0.328550158709794
rVP83,200609,6718324.0,21980186.0,146.48195432512586,7263245.569951714,30.5653646425012,0.33044513681329696
rVP83,200610,9815891.0,30019725.0,252.9320419504209,10045016.86952155,32.698137641167605,0.3346138870200027
rVP83,200611,13553912.0,37718096.0,218.50885496956522,12518731.762386033,35.93477252934507,0.3319025372432912
rVP83,200612,10287243.0,28282146.0,216.93929924000685,9551768.818861054,36.373629497563584,0.3377314019544717
rVP83,200701,14888189.0,36692565.0,314.49237000553023,12284904.658482779,40.57549261001513,0.3348063744925649
rVP83,200702,16508471.0,39246958.0,297.93655693383454,12947425.233240996,42.063058747126334,0.32989627459129434
rVP83,200703,21049101.0,58569183.0,366.80980959852343,19323066.323485345,35.9388673733079,0.3299186591604896
rVP83,200704,22208252.0,54772955.0,320.00838525759974,17944272.399390277,40.546017646847794,0.3276119099177738
rVP83,200705,25489546.0,65094029.0,381.23773403380545,21021649.81260919,39.15804013298977,0.32294282802204777
rVP83,200706,26236079.0,65751783.0,352.6014041163777,21355507.3963051,39.90169969991536,0.32478978397141106
rVP83,200707,25878469.0,72635002.0,355.332148508855,23265551.48295375,35.62809704335108,0.32030771449491735
rVP83,200708,25792106.0,75502160.0,390.538559115334,24109763.807461955,34.16075248708116,0.319325484296899
rVP83,200709,26346576.0,77340806.0,354.81011113249673,24613613.16640783,34.06555654462665,0.3182487284449535
rVP83,200710,27949739.0,83228373.0,396.43190372736694,26427017.196102425,33.58198411496041,0.31752413562262505
rVP83,200711,24056331.0,74347868.0,323.6221877734704,23491778.85615002,32.35645035577887,0.31597111642999665
rVP83,200712,12263729.0,54734804.0,287.1023140892499,16816061.255599357,22.405723787738417,0.30722794322236646
rVP83,200801,16938540.0,71596507.0,357.8501513353955,21881949.999909386,23.658332940739694,0.30562873688669456
rVP83,200802,13357412.0,46942342.0,295.11978606836954,14472026.875671778,28.454933075132892,0.30829366961860954
rVP83,200803,20768549.0,71298561.0,379.3864496955017,21834861.051987894,29.12898761028291,0.306245466188131
rVP83,200804,19468131.0,71337225.0,358.970333212712,21274971.383081052,27.2902835791552,0.29823099206734005
rVP83,200805,23966779.0,86994496.0,402.5199488087531,25526354.84962883,27.549764757531324,0.29342494092532967
rVP83,200806,19533563.0,67742299.0,274.71557774469204,19808474.53849452,28.835104932001197,0.2924092454921632
rVP83,200807,31302084.0,99112002.0,417.6324549415481,28840553.681864172,31.58253629060989,0.29098951791796285
rVP83,200808,34080056.0,102968314.0,410.6256889535133,29859311.020414818,33.09761486431641,0.28998543202732074
rVP83,200809,36772000.0,91646593.0,394.40874309358446,27000809.467950962,40.123695596627364,0.29461880233726706
rVP83,200810,33997572.0,93139383.0,333.6046097856876,26643934.649645664,36.50182222057452,0.28606518307777135
rVP83,200811,6133518.0,16058634.0,60.91932852136692,4594169.856427442,38.19451891113528,0.2860872136713149
rVP83,200812,29960649.0,81309533.0,258.0574183154014,23095352.683100235,36.8476461425501,0.28404237278180205
rVP83,200901,28655504.0,77229829.0,249.00160758298202,21872968.511376113,37.10419195671144,0.2832191757329427
rVP83,200902,20988226.0,58097176.0,177.71280970044148,16348379.36842734,36.126069191383756,0.28139714344165956
rVP83,200903,28566066.0,84087509.0,262.15158358981193,23389066.075066417,33.97183046533107,0.2781514918591109
rVP83,200904,30158019.0,90944215.0,287.8594429393712,24940244.712965026,33.16100864689414,0.27423673636596924
rVP83,200905,18384648.0,51457120.0,164.80543784704918,14217089.161960207,35.72809360492775,0.2762900287066242
rVP83,200906,22756792.0,65298814.0,193.74715810351688,17952878.872173462,34.850237861900524,0.2749342257911983
rVP83,200907,23406454.0,63393699.0,188.74757827075155,17573681.109652467,36.92236668505493,0.27721495017434566
rVP83,200908,27711079.0,78838134.0,268.27436483333634,21546873.898996595,35.1493339504966,0.27330522433466775
rVP83,200909,24522126.0,63383414.0,237.4052633271615,17500772.46912315,38.68855344396564,0.2761096533727759
rVP83,200910,27899983.0,78176569.0,225.90081044648622,21096049.596733578,35.688420912920854,0.2698513105216165
rVP83,200911,25399898.0,80461136.0,192.40395952756126,21083166.974151168,31.567908760323743,0.2620291984710627
rVP83,200912,25070181.0,88499271.0,232.27151958227273,22521705.9214499,28.328121482492215,0.2544846490481249
rVP83,201001,31420226.0,103030498.0,237.52951600265368,26270969.838614523,30.4960439966038,0.2549824600344504
rVP83,201002,24506607.0,83711278.0,207.92883998545068,20985512.827132497,29.275155732301684,0.2506891941983313
rVP83,201003,26133999.0,94881637.0,242.2140985745134,23347210.354097497,27.543790164581583,0.24606668995495407
rVP83,201004,28555377.0,93368213.0,306.353896274435,23001945.87849967,30.58361736022516,0.24635735374414494
rVP83,201005,29329819.0,100982664.0,298.34712133712037,24328936.81024281,29.044410038538892,0.2409219151739036
rVP83,201006,29155842.0,83518116.0,230.75568867979337,20820065.700734578,34.90960212751926,0.24928801914945709
rVP83,201007,28948756.0,82266956.0,237.6739340001423,20288498.375722006,35.18880168606214,0.2466178325076475
rVP83,201008,43166607.0,114070297.0,280.9751262869572,28327102.677268766,37.84210976499868,0.24833022638021857
rVP83,201009,44742760.0,113246716.0,260.0795759079058,28235829.72745377,39.509101526617336,0.24933022982718342
rVP83,201010,43627327.0,114014892.0,260.7885605581712,27691174.697383024,38.26458652436385,0.2428733142805856
rVP83,201011,36311831.0,99768852.0,243.7037380493004,23608039.07529466,36.39595953254028,0.23662735014024877
