datestring,total_extracted,number_extract_points,average_exhaustion,average_sA,average_percent_extracted_per_point,date,pA,pB,pD,pC
20110813,47033.0,262.0,41.1013005492637,0.20792033793797976,0.381679389312975,8/13/2011,0.179,1.1440000000000001,0.009000000000000001,
20110814,35924.0,237.0,45.77677176481798,0.21818526522658946,0.4219409282700416,8/14/2011,0.188,1.025,0.006999999999999999,
20110815,30415.0,206.0,39.438650095819916,0.21079327490182476,0.48543689320388184,8/15/2011,0.191,1.149,0.01,
20110816,42443.0,262.0,44.67587609542974,0.20554010736762246,0.38167938931297624,8/16/2011,0.185,1.0,0.009000000000000001,
20110817,38371.0,248.0,41.864856757475515,0.20767218709267415,0.4032258064516139,8/17/2011,0.18600000000000003,1.003,0.009000000000000001,
20110818,27034.0,245.0,42.84468737730155,0.21138922036198857,0.40816326530612085,8/18/2011,0.204,1.087,0.008,
20110822,35363.0,231.0,42.5163561601606,0.20809013564465684,0.432900432900434,8/22/2011,0.196,1.094,0.006999999999999999,
20110823,29763.0,219.0,43.689451876252235,0.20331169567792226,0.45662100456621146,8/23/2011,0.242,1.055,0.01,
20110824,2240.0,58.0,49.030483168685485,0.19257409235000003,1.7241379310344835,8/24/2011,0.2,1.0270000000000001,0.006999999999999999,
20110827,15155.0,64.0,20.894970377334875,0.19623702280989772,1.5625000000000004,8/27/2011,0.196,1.125,0.008,
20110829,44068.0,233.0,40.716007669244945,0.2098616219088227,0.4291845493562254,8/29/2011,0.21899999999999997,1.04,0.008,
20110830,41083.0,263.0,43.44822012916359,0.2064401656297982,0.3802281368821285,8/30/2011,0.207,1.08,0.008,
20110831,41960.0,252.0,42.37268720982901,0.19811821086675405,0.39682539682539675,8/31/2011,0.19699999999999998,1.117,0.008,
20110901,33886.0,247.0,45.83884898410896,0.2037022008233784,0.40485829959514136,9/1/2011,0.18100000000000002,1.077,0.009000000000000001,
20110905,22336.0,187.0,41.2424394757356,0.21112037838305875,0.534759358288768,9/5/2011,0.18100000000000002,0.977,0.008,
20110906,33675.0,200.0,44.47078873220356,0.2102919948028508,0.5000000000000004,9/6/2011,0.182,1.047,0.009000000000000001,
20110907,36593.0,209.0,44.289908992731625,0.20121147867840844,0.47846889952153193,9/7/2011,0.22899999999999998,1.054,0.009000000000000001,
20110908,34326.0,243.0,43.56047106439766,0.20754152231430983,0.4115226337448543,9/8/2011,0.205,1.083,0.008,
20110909,24961.0,190.0,42.45534650035727,0.20618200756019392,0.5263157894736851,9/9/2011,0.231,1.061,0.008,
20110910,39321.0,223.0,40.98665599085802,0.21115652955522496,0.4484304932735416,9/10/2011,0.247,0.981,0.008,
20110911,40322.0,254.0,44.924523352517,0.20936951227176231,0.39370078740157466,9/11/2011,0.20199999999999999,1.036,0.008,
20110912,35153.0,255.0,43.64549216355654,0.21218954783876198,0.3921568627450981,9/12/2011,0.188,1.137,0.013000000000000001,
20110913,38132.0,241.0,40.70455785476524,0.207331001436038,0.41493775933609855,9/13/2011,0.205,1.061,0.008,
20110914,32111.0,241.0,43.88295310511407,0.20528751084151847,0.4149377593360989,9/14/2011,0.20800000000000002,1.051,0.009000000000000001,
20110919,29858.0,171.0,37.079017434152206,0.21105945623816064,0.5847953216374263,9/19/2011,0.17,1.055,0.006999999999999999,
20110920,32177.0,260.0,41.5540216819363,0.20324558811461602,0.3846153846153841,9/20/2011,0.17800000000000002,1.208,0.008,
20110921,37330.0,268.0,42.3864534026627,0.20865375066576478,0.373134328358207,9/21/2011,0.18899999999999997,1.163,0.009000000000000001,
20110922,34780.0,227.0,43.72911898165956,0.2104999772973548,0.44052863436123246,9/22/2011,0.184,1.251,0.013000000000000001,
20110923,33043.0,227.0,39.97475917524443,0.21220409142922855,0.4405286343612328,9/23/2011,0.17800000000000002,0.9640000000000001,0.01,
20110924,40529.0,238.0,39.54924872725864,0.2060990212568778,0.4201680672268911,9/24/2011,0.16399999999999998,0.904,0.01,
20110925,38950.0,246.0,41.39177273760239,0.210987171436457,0.4065040650406492,9/25/2011,0.162,1.035,0.011000000000000001,
20110926,35973.0,279.0,43.44570729965076,0.21312732855322047,0.3584229390681021,9/26/2011,0.161,0.899,0.009000000000000001,
20110927,30775.0,245.0,42.37624121988016,0.20562888588848088,0.4081632653061242,9/27/2011,0.165,1.011,0.009000000000000001,
20110928,36720.0,262.0,40.234069604957256,0.21373581545972226,0.38167938931297674,9/28/2011,0.177,0.945,0.009000000000000001,
20110929,28112.0,206.0,37.641378028441885,0.20811175774352592,0.48543689320388494,9/29/2011,0.18899999999999997,1.0490000000000002,0.009000000000000001,
20111004,35776.0,229.0,42.96262500913278,0.2049914086263976,0.43668122270742427,10/4/2011,0.2,1.038,0.011000000000000001,
20111005,34917.0,233.0,42.596143952526674,0.2071809966416645,0.4291845493562234,10/5/2011,0.182,1.074,0.013000000000000001,
20111006,33462.0,249.0,40.61093606861695,0.21172292681265314,0.40160642570280985,10/6/2011,0.195,1.088,0.009000000000000001,
20111007,28559.0,240.0,43.376831966835525,0.2085167208974404,0.41666666666666535,10/7/2011,0.15,1.0659999999999998,0.01,
20111008,34141.0,209.0,42.66260583332445,0.20835440922752702,0.4784688995215329,10/8/2011,0.168,1.131,0.013000000000000001,
20111009,33772.0,249.0,43.06927489018942,0.20970765870881203,0.4016064257028098,10/9/2011,0.196,1.037,0.012,
20111010,31676.0,254.0,44.836938249818104,0.21072386982870311,0.3937007874015765,10/10/2011,0.184,1.074,0.009000000000000001,
20111011,30492.0,240.0,44.30326198620781,0.20718893534061394,0.4166666666666661,10/11/2011,0.17600000000000002,1.0070000000000001,0.01,
20111012,28754.0,227.0,41.70428939325321,0.21106245993628714,0.4405286343612334,10/12/2011,0.171,1.07,0.011000000000000001,
20111013,24886.0,195.0,44.16956074017946,0.21146661339138473,0.5128205128205109,10/13/2011,0.18,1.065,0.011000000000000001,
20111018,24380.0,223.0,44.795945413987724,0.2077999702799836,0.4484304932735437,10/18/2011,0.222,1.078,0.011000000000000001,
20111019,29085.0,228.0,40.98445838057439,0.2095970433990717,0.43859649122807093,10/19/2011,0.207,1.0659999999999998,0.011000000000000001,
20111020,10782.0,170.0,47.08349161752048,0.21088178143498423,0.5882352941176454,10/20/2011,0.209,1.067,0.011000000000000001,
20111021,25783.0,168.0,44.00444850474441,0.2041604950579064,0.5952380952380965,10/21/2011,0.20600000000000002,1.008,0.008,
20111022,37066.0,276.0,44.139537368008845,0.2114296396645983,0.3623188405797115,10/22/2011,0.203,1.129,0.01,
20111023,37251.0,274.0,45.185648045344045,0.2120675080543341,0.3649635036496365,10/23/2011,0.207,1.068,0.012,
20111024,30362.0,257.0,45.68183741848031,0.207446232260029,0.38910505836575804,10/24/2011,0.207,1.091,0.009000000000000001,
20111027,17496.0,139.0,53.37311677399581,0.2039051026461477,0.7194244604316541,10/27/2011,0.192,1.08,0.011000000000000001,
20111101,27394.0,270.0,42.75298088329182,0.21600734877381908,0.37037037037037013,11/1/2011,0.23199999999999998,1.12,0.01,
20111102,29374.0,240.0,39.57709443188104,0.21211755455719347,0.41666666666666685,11/2/2011,0.23199999999999998,1.122,0.009000000000000001,
20111103,29101.0,207.0,39.78948207543767,0.2128022844294698,0.48309178743961273,11/3/2011,0.218,1.192,0.009000000000000001,
20111104,30981.0,226.0,37.56421459401207,0.2102360462220393,0.44247787610619566,11/4/2011,0.209,1.171,0.01,
20111105,33665.0,265.0,39.2734884939035,0.20628482380977275,0.37735849056603904,11/5/2011,0.239,0.988,0.006999999999999999,
20111106,33217.0,269.0,39.82817673400035,0.20574575413622542,0.3717472118959119,11/6/2011,0.23199999999999998,1.12,0.009000000000000001,
20111107,32217.0,253.0,41.41852144845937,0.20415928126169414,0.3952569169960478,11/7/2011,0.253,0.965,0.008,
20111108,29665.0,252.0,40.35750294518349,0.20592097311174784,0.39682539682539747,11/8/2011,0.24600000000000002,1.091,0.009000000000000001,
20111109,32359.0,242.0,42.600706618299924,0.21215237827216543,0.4132231404958677,11/9/2011,0.253,1.08,0.009000000000000001,
20111110,20114.0,198.0,36.5453153380149,0.21023333139201553,0.5050505050505057,11/10/2011,0.187,1.104,0.01,
20111115,17281.0,166.0,33.05149465286628,0.21351845866043634,0.6024096385542178,11/15/2011,0.252,1.005,0.008,
20111116,30072.0,237.0,47.05741814876266,0.2078689736420258,0.4219409282700428,11/16/2011,0.28300000000000003,1.127,0.011000000000000001,
20111117,22138.0,232.0,42.611841962304446,0.19427126668393713,0.4310344827586216,11/17/2011,0.251,1.0290000000000001,0.009000000000000001,
20111118,22499.0,252.0,42.67069405180334,0.19803053902417883,0.3968253968253956,11/18/2011,0.235,1.093,0.009000000000000001,
20111119,22976.0,261.0,42.93456160220478,0.21441855779909474,0.3831417624521072,11/19/2011,0.23800000000000002,1.168,0.01,
20111120,20922.0,249.0,44.66625209482858,0.20652615095645732,0.4016064257028103,11/20/2011,0.242,1.061,0.009000000000000001,
20111121,23141.0,255.0,44.0061679938173,0.21086536150066978,0.39215686274509814,11/21/2011,0.23800000000000002,1.091,0.009000000000000001,
20111122,23578.0,248.0,42.11884160208419,0.2041354523616083,0.403225806451612,11/22/2011,0.23800000000000002,1.09,0.009000000000000001,
20111123,14006.0,226.0,47.82807639461764,0.20603306902684562,0.4424778761061939,11/23/2011,0.23800000000000002,1.093,0.009000000000000001,
20111129,26194.0,230.0,42.4864562871478,0.2115504399719783,0.4347826086956527,11/29/2011,0.23800000000000002,1.273,0.01,
20111130,24723.0,261.0,44.59795651175914,0.21041314138162842,0.38314176245210874,11/30/2011,0.23800000000000002,1.105,0.009000000000000001,
20111201,30769.0,264.0,41.909557019864565,0.21181627660577204,0.3787878787878796,12/1/2011,0.23800000000000002,1.305,0.012,
20111202,35430.0,271.0,42.24304843619166,0.2139573459552357,0.36900369003690103,12/2/2011,0.27899999999999997,1.3090000000000002,0.01,
20111203,28980.0,281.0,42.328108504532764,0.2158377043062802,0.3558718861209957,12/3/2011,0.28,1.198,0.011000000000000001,
20111204,32791.0,261.0,39.656819976893665,0.21070396604312158,0.3831417624521088,12/4/2011,0.281,1.286,0.01,
20111205,30728.0,255.0,39.40992339246857,0.2101397547306691,0.3921568627450997,12/5/2011,0.27699999999999997,1.148,0.008,
20111206,30487.0,267.0,44.28619551934886,0.21474048148197594,0.37453183520599104,12/6/2011,0.25,1.115,0.01,
20111207,29796.0,262.0,43.60356558407577,0.20900152290747082,0.38167938931297535,12/7/2011,0.243,1.189,0.01,
20111208,32705.0,245.0,44.163613171307176,0.2100985644600214,0.4081632653061211,12/8/2011,0.235,1.268,0.012,
20111221,25634.0,272.0,42.054917586792975,0.2106963549558399,0.3676470588235311,12/21/2011,0.264,1.1440000000000001,0.009000000000000001,
20111222,29764.0,262.0,42.16736607931436,0.20456748153907403,0.3816793893129775,12/22/2011,0.258,1.183,0.011000000000000001,
20111227,34727.0,272.0,40.161274550767104,0.21478288203452645,0.36764705882353,12/27/2011,0.18600000000000003,1.1440000000000001,0.008,
20111228,33521.0,285.0,43.34914507467002,0.2137083624913338,0.3508771929824545,12/28/2011,0.223,1.102,0.009000000000000001,
20111229,30430.0,294.0,44.637948500616844,0.20782781440864279,0.34013605442176914,12/29/2011,0.223,1.208,0.01,
20111230,29819.0,293.0,43.9953246302567,0.20716907296609544,0.34129692832764524,12/30/2011,0.218,1.161,0.011000000000000001,
20111231,23554.0,251.0,44.43545700860416,0.21343037762422518,0.3984063745019936,12/31/2011,0.24600000000000002,1.182,0.01,
20120101,33260.0,284.0,44.71212659724151,0.2119790650507216,0.3521126760563365,1/1/2012,0.217,1.1520000000000001,0.01,
20120102,26671.0,288.0,45.47595768375245,0.2067267780105358,0.3472222222222225,1/2/2012,0.228,1.1159999999999999,0.011000000000000001,
20120103,41551.0,293.0,44.029305257011636,0.2119200838924936,0.34129692832764563,1/3/2012,0.223,1.111,0.01,
20120104,28994.0,278.0,43.35605441810202,0.21325656508401739,0.3597122302158285,1/4/2012,0.237,1.4180000000000001,0.012,
20120105,32268.0,270.0,44.064585603324815,0.21551641670373128,0.37037037037037013,1/5/2012,0.231,1.2790000000000001,0.011000000000000001,
20120110,32408.0,271.0,40.27345154918172,0.20852279067631446,0.3690036900369023,1/10/2012,0.22,1.2409999999999999,0.013000000000000001,
20120111,27840.0,285.0,42.18267955229365,0.20847457442165948,0.35087719298245645,1/11/2012,0.214,1.207,0.011000000000000001,
20120112,14728.0,145.0,36.95546096256816,0.21407894130499727,0.689655172413792,1/12/2012,0.207,1.271,0.01,
20120113,31614.0,279.0,45.380218578164275,0.20866090284788386,0.35842293906809986,1/13/2012,0.217,1.167,0.009000000000000001,
20120114,29954.0,288.0,43.83050170814695,0.21035668840151567,0.3472222222222229,1/14/2012,0.203,1.185,0.012,
20120115,37915.0,297.0,42.43908873457805,0.21038544395787945,0.3367003367003352,1/15/2012,0.218,1.216,0.011000000000000001,
20120116,34039.0,268.0,40.12986630596129,0.21578020483357324,0.37313432835820887,1/16/2012,0.225,1.3030000000000002,0.013000000000000001,
20120117,36298.0,282.0,42.779420834179135,0.21241515757198745,0.35460992907801264,1/17/2012,0.23399999999999999,1.213,0.011000000000000001,
20120118,35146.0,286.0,42.285011206765006,0.2117896296731634,0.3496503496503511,1/18/2012,0.217,1.256,0.01,
20120124,28535.0,234.0,43.94599293185544,0.21378306158244262,0.42735042735042855,1/24/2012,0.23,1.264,0.011000000000000001,
20120125,21088.0,267.0,43.43205784189156,0.21423170815127088,0.37453183520599276,1/25/2012,0.233,1.209,0.01,
20120126,12004.0,152.0,40.1460470738792,0.20321383227449183,0.6578947368421048,1/26/2012,0.228,1.256,0.01,
20120127,29571.0,222.0,46.920885751585786,0.21110524978201614,0.45045045045045123,1/27/2012,0.22,1.264,0.01,
20120128,33940.0,277.0,44.605640207272046,0.20933407644466706,0.3610108303249098,1/28/2012,0.198,1.26,0.013999999999999999,
20120129,25213.0,236.0,50.32094925610353,0.21007837551497244,0.423728813559322,1/29/2012,0.221,1.345,0.013000000000000001,
20120130,27423.0,212.0,51.021520975687395,0.20581537389333773,0.47169811320754795,1/30/2012,0.233,1.13,0.011000000000000001,
20120131,21315.0,217.0,41.674188790673114,0.211786547843209,0.4608294930875591,1/31/2012,0.22399999999999998,1.219,0.011000000000000001,
20120201,29623.0,231.0,45.65037303800078,0.21068367046909495,0.43290043290043173,2/1/2012,0.237,1.148,0.01,
20120202,25226.0,202.0,41.76300680187533,0.21248144491960674,0.49504950495049443,2/2/2012,0.242,1.421,0.01,
20120207,26090.0,220.0,39.052895180047614,0.21120943832859335,0.454545454545455,2/7/2012,0.247,1.187,0.01,
20120208,36001.0,270.0,42.881769824499045,0.21088579663459348,0.37037037037036924,2/8/2012,0.247,1.18,0.009000000000000001,
20120209,34872.0,236.0,37.71608170409252,0.21152370192268868,0.42372881355932274,2/9/2012,0.24,1.1740000000000002,0.01,
20120210,26151.0,269.0,42.004465895172544,0.20366740841600703,0.3717472118959091,2/10/2012,0.23800000000000002,1.153,0.009000000000000001,
20120211,34599.0,273.0,41.48060537860216,0.2109741595625018,0.3663003663003675,2/11/2012,0.24,0.83,0.01,
20120212,41349.0,264.0,42.99214772909093,0.21260187073948583,0.37878787878788,2/12/2012,0.259,0.86,0.01,
20120213,27549.0,252.0,42.975976897652615,0.20809951877298632,0.3968253968253961,2/13/2012,0.256,0.8,0.008,
20120214,36048.0,284.0,43.1204801311146,0.21008555157190412,0.35211267605634056,2/14/2012,0.23,0.82,0.01,
20120215,39122.0,288.0,46.19184853488507,0.21045833363391442,0.3472222222222229,2/15/2012,0.23,1.11,0.01,
20120216,25036.0,258.0,44.20549001670611,0.20880624583196197,0.3875968992248077,2/16/2012,0.23,1.26,0.012,
20120221,38161.0,229.0,49.19779015701311,0.20575890688425358,0.4366812227074242,2/21/2012,0.195,0.8809999999999999,0.009000000000000001,
20120222,28046.0,203.0,45.94128030582789,0.20733973416305357,0.4926108374384223,2/22/2012,0.204,1.064,0.008,
20120223,28247.0,172.0,39.87904658857532,0.21621856129075656,0.5813953488372109,2/23/2012,0.21600000000000003,1.149,0.008,
20120224,36067.0,233.0,40.5524366317203,0.2127643143329082,0.42918454935622335,2/24/2012,0.22,1.27,0.01,
20120225,35722.0,226.0,41.41911966342312,0.21292157092993114,0.4424778761061952,2/25/2012,0.19,0.98,0.009000000000000001,
20120226,24459.0,222.0,42.118887098067816,0.2123656582824318,0.45045045045045023,2/26/2012,0.21,0.84,0.008,
20120227,36783.0,234.0,42.01191963002431,0.2103204132144741,0.42735042735042844,2/27/2012,0.23,1.06,0.009000000000000001,
20120228,33102.0,198.0,40.05449216005881,0.22026436488248446,0.5050505050505051,2/28/2012,0.22,1.05,0.008,
20120229,33918.0,246.0,41.35626095238314,0.21229472197090038,0.4065040650406515,2/29/2012,0.23,1.4180000000000001,0.009000000000000001,
20120301,35109.0,269.0,43.45183538700285,0.21238616578857272,0.37174721189591176,3/1/2012,0.2,1.08,0.009000000000000001,
20120306,18320.0,165.0,57.792937721860056,0.22084800935338428,0.6060606060606065,3/6/2012,0.2,0.96,0.011000000000000001,
20120307,28942.0,173.0,59.23142572264388,0.2248028358852533,0.5780346820809266,3/7/2012,0.22,0.97,0.011000000000000001,
20120308,36569.0,243.0,43.750313285442076,0.2157582431911455,0.4115226337448547,3/8/2012,0.2,1.44,0.009000000000000001,
20120309,34892.0,275.0,44.91905615976448,0.2135575175192881,0.3636363636363619,3/9/2012,0.22,1.41,0.009000000000000001,
20120310,34684.0,231.0,59.41014028256946,0.22598948138008879,0.4329004329004328,3/10/2012,0.2,1.55,0.013999999999999999,
20120311,33588.0,239.0,60.77365997680398,0.2187664521926581,0.41841004184100344,3/11/2012,0.22,1.44,0.011000000000000001,
20120312,37621.0,231.0,59.0980841419773,0.2199439320095691,0.43290043290043384,3/12/2012,0.2,1.445,0.013000000000000001,
20120313,31602.0,238.0,61.336432229409574,0.22218044147503324,0.42016806722688976,3/13/2012,0.2,1.4769999999999999,0.012,
20120314,35569.0,260.0,43.34394165173123,0.2105823830418342,0.38461538461538586,3/14/2012,0.215,1.137,0.008,
20120315,31359.0,245.0,45.5267766308846,0.21059517334165628,0.4081632653061209,3/15/2012,0.212,1.129,0.01,
20120320,9687.0,128.0,64.2792939858021,0.22713393318891295,0.7812500000000001,3/20/2012,0.172,1.2229999999999999,0.011000000000000001,
20120321,31085.0,227.0,62.808252017030625,0.21927056603400352,0.44052863436123335,3/21/2012,0.188,1.318,0.011000000000000001,
20120322,29085.0,217.0,61.59832702589196,0.22172248705298264,0.46082949308755616,3/22/2012,0.17600000000000002,1.436,0.011000000000000001,
20120323,35507.0,222.0,62.42964696673166,0.22320391938626186,0.45045045045045107,3/23/2012,0.18600000000000003,1.4269999999999998,0.013000000000000001,
20120324,32606.0,257.0,48.95205955594956,0.2114807587051463,0.3891050583657605,3/24/2012,0.198,1.285,0.011000000000000001,
20120325,27199.0,286.0,50.818272112816395,0.2084119763007096,0.34965034965034947,3/25/2012,0.17800000000000002,1.18,0.009000000000000001,
20120326,34495.0,226.0,69.58414111824986,0.23034232626812579,0.44247787610619577,3/26/2012,0.22,1.38,0.012,
20120327,38956.0,233.0,67.67373777917282,0.23031624655583222,0.42918454935622463,3/27/2012,0.19,1.516,0.013999999999999999,
20120328,29098.0,231.0,68.06044347659152,0.22636097137274036,0.4329004329004338,3/28/2012,0.2,1.319,0.011000000000000001,
20120403,33032.0,259.0,49.32211202219545,0.21529563487148823,0.38610038610038455,4/3/2012,0.204,1.507,0.013999999999999999,
20120404,28495.0,219.0,46.83908558594558,0.2140957081701702,0.45662100456620863,4/4/2012,0.214,1.3519999999999999,0.012,
20120405,35178.0,220.0,74.43554173545289,0.23537667354772868,0.4545454545454528,4/5/2012,0.2,1.181,0.013000000000000001,
20120406,34715.0,211.0,72.38467669072423,0.2307303577061789,0.4739336492891012,4/6/2012,0.18,1.551,0.016,
20120407,35968.0,241.0,75.48507638134632,0.2275594777252002,0.4149377593361008,4/7/2012,0.174,1.561,0.015,
20120408,31944.0,248.0,75.7680901682113,0.2282632065838342,0.40322580645161177,4/8/2012,0.158,1.574,0.019,
20120409,23597.0,248.0,45.56627003055418,0.20692319908746876,0.40322580645161404,4/9/2012,0.159,1.6030000000000002,0.017,
20120410,38747.0,282.0,47.2566100835605,0.21576673083944564,0.3546099290780149,4/10/2012,0.213,1.179,0.011000000000000001,
20120411,25374.0,206.0,72.00599081805709,0.23245253616083394,0.4854368932038843,4/11/2012,0.196,1.453,0.012,
20120412,34714.0,247.0,46.254430669201085,0.21398288547853894,0.4048582995951408,4/12/2012,0.19899999999999998,1.415,0.015,
20120416,15413.0,102.0,41.06524977965991,0.21462687570018815,0.9803921568627455,4/16/2012,0.193,1.348,0.009000000000000001,
20120417,38061.0,294.0,49.40096880497079,0.2159569438965082,0.34013605442176753,4/17/2012,0.204,1.167,0.011000000000000001,
20120418,39948.0,291.0,47.94291282041504,0.21428648076081408,0.34364261168384896,4/18/2012,0.204,1.262,0.012,
20120419,37003.0,245.0,46.516730711784604,0.21228305695562522,0.4081632653061212,4/19/2012,0.204,1.307,0.01,
20120420,34152.0,216.0,46.449361604029185,0.22577752450910632,0.46296296296296396,4/20/2012,0.20800000000000002,1.324,0.012,
20120421,37856.0,246.0,43.93287617852144,0.2125105370388842,0.4065040650406511,4/21/2012,0.20800000000000002,1.329,0.01,
20120422,36101.0,268.0,44.87835826444433,0.21094962371912135,0.37313432835820887,4/22/2012,0.21600000000000003,1.208,0.006,
20120423,34135.0,276.0,46.62234768240773,0.21516572460799765,0.36231884057970876,4/23/2012,0.21,1.197,0.009000000000000001,
20120425,31857.0,256.0,52.86199270885648,0.21779903262676964,0.3906250000000001,4/25/2012,0.214,1.228,0.011000000000000001,
20120426,12956.0,144.0,46.896533651911966,0.2156734873642328,0.6944444444444455,4/26/2012,0.20199999999999999,1.2990000000000002,0.013999999999999999,
20120501,11921.0,95.0,40.608036738159996,0.1989294812218774,1.0526315789473693,5/1/2012,0.19699999999999998,1.146,0.008,
20120502,35879.0,242.0,44.84613805909545,0.22099461271292403,0.4132231404958686,5/2/2012,0.20800000000000002,1.197,0.008,
20120503,35358.0,268.0,50.521199182460236,0.22084309693305618,0.37313432835820937,5/3/2012,0.187,1.275,0.012,
20120504,49050.0,308.0,52.47014417071577,0.20277822245932722,0.3246753246753249,5/4/2012,0.19399999999999998,1.272,0.013000000000000001,
20120505,37619.0,244.0,43.96090657393131,0.2144160972338446,0.4098360655737686,5/5/2012,0.20600000000000002,1.056,0.009000000000000001,
20120506,40709.0,242.0,46.93067727666435,0.22511809385101572,0.4132231404958667,5/6/2012,0.21,1.09,0.01,
20120507,33246.0,268.0,53.32511547602788,0.21429832476502436,0.3731343283582078,5/7/2012,0.209,1.217,0.012,
20120508,23360.0,205.0,48.41846558913193,0.21185316977277396,0.4878048780487815,5/8/2012,0.203,1.196,0.011000000000000001,
20120509,34821.0,225.0,50.42768431974859,0.22951766058726059,0.4444444444444439,5/9/2012,0.193,1.2229999999999999,0.013000000000000001,
20120510,35964.0,270.0,57.263385430576214,0.2206392958678679,0.3703703703703701,5/10/2012,0.20800000000000002,1.389,0.015,
20120515,32009.0,236.0,48.2914267952838,0.21894230359455152,0.4237288135593231,5/15/2012,0.191,1.354,0.011000000000000001,
20120516,36281.0,242.0,51.4983829349712,0.2093331200658196,0.4132231404958691,5/16/2012,0.20600000000000002,1.179,0.008,
20120517,37213.0,256.0,51.78463906978486,0.22290106641531182,0.3906249999999987,5/17/2012,0.185,1.354,0.013000000000000001,
20120518,32093.0,274.0,57.50073022404246,0.2199763063190727,0.36496350364963687,5/18/2012,0.18100000000000002,1.379,0.015,
20120519,35530.0,258.0,57.044403329482016,0.21261362366462144,0.3875968992248055,5/19/2012,0.188,1.413,0.013000000000000001,
20120520,33106.0,283.0,57.39279509405738,0.21592161509182628,0.35335689045936464,5/20/2012,0.192,1.224,0.012,
20120521,31264.0,270.0,51.27405904585149,0.21879041623243986,0.37037037037037074,5/21/2012,0.18899999999999997,1.396,0.012,
20120522,38371.0,285.0,55.56625042426096,0.21280186306103566,0.3508771929824557,5/22/2012,0.20199999999999999,1.212,0.011000000000000001,
20120523,37783.0,262.0,53.428148124808686,0.22143694755122673,0.3816793893129786,5/23/2012,0.198,1.249,0.012,
20120524,30170.0,263.0,52.799912528090516,0.21162202717278752,0.38022813688212975,5/24/2012,0.20800000000000002,1.264,0.013000000000000001,
20120529,35376.0,246.0,50.11146614034047,0.21899794834497968,0.4065040650406528,5/29/2012,0.215,1.261,0.011000000000000001,
20120530,36194.0,259.0,52.81946424024284,0.22334034633870253,0.38610038610038583,5/30/2012,0.23399999999999999,1.256,0.013999999999999999,
20120531,30763.0,260.0,57.683147967896474,0.21064951605126286,0.3846153846153834,5/31/2012,0.201,1.258,0.012,
20120601,29061.0,246.0,60.2821533375641,0.21079095038873408,0.40650406504065045,6/1/2012,0.21100000000000002,1.281,0.013000000000000001,
20120602,33601.0,225.0,52.53055273721174,0.21707525337626854,0.4444444444444432,6/2/2012,0.21899999999999997,1.249,0.012,
20120603,30221.0,290.0,54.30978305639047,0.22361691026580854,0.3448275862068974,6/3/2012,0.198,1.41,0.013000000000000001,
20120604,35491.0,222.0,56.802964699494225,0.21782521875058464,0.450450450450452,6/4/2012,0.192,1.43,0.013000000000000001,
20120605,34567.0,249.0,53.897078733914896,0.22337508501336534,0.4016064257028101,6/5/2012,0.21600000000000003,1.306,0.013000000000000001,
20120606,35646.0,260.0,59.55451634353576,0.22395653472633675,0.3846153846153847,6/6/2012,0.215,1.295,0.013000000000000001,
20120607,30804.0,243.0,61.90332232162889,0.20464478350366833,0.41152263374485737,6/7/2012,0.20199999999999999,1.367,0.013999999999999999,
20120612,30251.0,232.0,53.25198938705734,0.2201054174311593,0.4310344827586211,6/12/2012,0.19699999999999998,0.93,0.011000000000000001,
20120613,25979.0,252.0,58.23860404374331,0.21549904497074562,0.39682539682539625,6/13/2012,0.193,1.126,0.013999999999999999,
20120614,28997.0,221.0,53.0539861214105,0.21722540766348242,0.4524886877828061,6/14/2012,0.195,1.319,0.013000000000000001,
20120615,29082.0,246.0,54.48687328875252,0.22179359918121178,0.40650406504064934,6/15/2012,0.20600000000000002,1.2670000000000001,0.013000000000000001,
20120616,22857.0,176.0,56.00664528969702,0.2214971424229339,0.5681818181818165,6/16/2012,0.179,1.29,0.013000000000000001,
20120617,26471.0,201.0,56.56750982278045,0.21766395566419855,0.4975124378109441,6/17/2012,0.185,1.219,0.012,
20120618,29500.0,218.0,53.123636765045624,0.20919696660786438,0.458715596330274,6/18/2012,0.193,1.452,0.015,
20120619,32341.0,240.0,47.17080330298474,0.21209855381667234,0.41666666666666646,6/19/2012,0.187,1.253,0.012,
20120620,36263.0,229.0,43.17069149619094,0.22060251659680663,0.43668122270742415,6/20/2012,0.20199999999999999,1.162,0.01,
20120621,33854.0,213.0,45.60793520594966,0.21515956150295387,0.46948356807511704,6/21/2012,0.213,1.291,0.013000000000000001,
20120626,37577.0,275.0,48.677005463658766,0.21439121544146686,0.36363636363636376,6/26/2012,0.195,1.187,0.012,
20120627,33399.0,298.0,50.521091410968964,0.21614059704326477,0.33557046979865585,6/27/2012,0.218,1.0590000000000002,0.013000000000000001,
20120628,32994.0,241.0,49.991498203216096,0.2126606129951203,0.41493775933609867,6/28/2012,0.21100000000000002,1.1909999999999998,0.012,
20120629,39719.0,300.0,51.19807024948507,0.2148560364433898,0.3333333333333343,6/29/2012,0.195,1.181,0.013000000000000001,
20120630,34261.0,271.0,52.03940486682471,0.2072741412950877,0.3690036900368984,6/30/2012,0.201,1.073,0.011000000000000001,
20120701,36314.0,297.0,51.618167961772855,0.21314682394327258,0.33670033670033755,7/1/2012,0.195,1.251,0.013000000000000001,
