datetime,average_exhaustion,average_sA,number_extract_points,pC
2020-01-15,93.47628144829253,0.17835227524551928,100.0,0.002466667
2020-01-16,100.52765377485431,0.17628880626743942,94.0,0.0020666670000000003
2020-01-21,91.56957277901644,0.1822021473490377,115.0,0.0020666670000000003
2020-01-22,85.76664299847505,0.1813259216873971,107.0,0.0022
2020-01-23,90.95798464977194,0.19128859162444226,120.0,0.002233333
2020-01-24,93.35372182176737,0.18752036828645205,142.0,0.002166667
2020-01-27,94.36021586051402,0.1939008165447203,120.0,0.002033333
2020-01-28,88.58417013079277,0.19204779159312085,150.0,0.0024
2020-01-29,94.131487858321,0.1848810909702096,132.0,0.002266667
2020-02-05,81.21295091111736,0.1659827526695694,43.0,0.001866667
2020-02-06,102.34688598684343,0.17897315575950085,154.0,0.001833333
2020-02-07,73.54588990560917,0.1773635763390482,106.0,0.0019
2020-02-10,100.89389885516691,0.17686188917611406,143.0,0.001666667
2020-02-11,106.0306025773662,0.1761489476807464,134.0,0.0017
2020-02-12,101.21198919437587,0.17968539601157454,74.0,0.0017
2020-02-18,99.56007275615325,0.16846507431438282,96.0,0.001775
2020-02-19,107.29720825327021,0.1890404818221537,119.0,0.0019
2020-02-20,101.55920806089348,0.17277866480199056,159.0,0.001775
2020-02-21,118.2314629906188,0.16894265019948282,133.0,0.00205
2020-02-24,99.1021882211975,0.17193219807446042,168.0,0.002266667
2020-02-25,116.01585526160736,0.16638317602602032,118.0,0.0022
2020-02-26,100.4914618614174,0.17099054613985,148.0,0.002333333
2020-03-03,93.1283425440772,0.182933709530184,155.0,0.002033333
2020-03-04,95.78078580393452,0.18172789554269508,143.0,0.0019
2020-03-05,106.37424740613424,0.17323933334533242,130.0,0.001933333
2020-03-06,100.6680252547897,0.1823149345288768,123.0,0.002166667
2020-03-09,101.5550591765365,0.17636743392303156,133.0,0.002033333
2020-03-10,91.04232049929213,0.18032373953495046,107.0,0.0018
2020-03-11,104.46287682424963,0.1812436464777427,107.0,0.002033333
2020-03-12,125.64834123162173,0.17674290231368872,116.0,0.001933333
2020-03-17,91.24119140050988,0.18438932265126326,171.0,0.001475
2020-03-18,77.14120957300933,0.1918155961876392,161.0,0.001825
2020-03-19,89.25861802865423,0.1851702051020873,133.0,0.00185
2020-03-20,91.69760552716576,0.18901357045538947,150.0,0.001925
2020-03-23,92.26283468876369,0.18323206264585035,163.0,0.0018
2020-03-24,91.54199495007522,0.18731685606044346,177.0,0.001933333
2020-03-25,80.32817840972123,0.19325054844439046,174.0,0.0018
2020-03-31,88.18015119074636,0.18984196599895628,189.0,0.001625
